index,ID_MODE,ID_TORQUE_GAIN,ID_DISTANCE_P_ODOM,ID_DISTANCE_T_ODOM,5,6,7,8
235,1,10,0,0,0,0,0,0
236,1,10,0,0,0,0,0,0
237,1,10,0,0,0,0,0,0
238,1,10,0,0,0,0,0,0
239,1,10,0,0,0,0,0,0
240,1,10,0,0,0,0,0,0
241,1,10,0,0,0,0,0,0
242,1,10,0,0,0,0,0,0
243,1,10,0,0,0,0,0,0
244,1,10,0,0,0,0,0,0
245,1,10,0,0,0,0,0,0
246,1,10,0,0,0,0,0,0
247,1,10,0,0,0,0,0,0
248,1,10,0,0,0,0,0,0
249,1,10,0,0,255,255,0,0
250,1,10,0,0,0,0,0,0
251,1,10,0,0,0,0,0,0
252,1,10,0,0,0,0,0,0
253,1,10,0,0,0,0,0,0
254,1,10,0,0,0,0,0,0
255,1,10,0,0,0,0,0,0
256,1,10,0,0,0,0,0,0
257,1,10,0,0,0,0,0,0
258,1,10,0,0,0,0,0,0
259,1,10,0,0,0,0,0,0
260,1,10,0,0,0,0,0,0
261,1,10,0,0,0,0,0,0
262,1,10,0,0,0,0,0,0
263,1,10,0,0,0,0,0,0
264,1,10,0,0,0,0,0,0
265,1,10,0,0,0,0,0,0
266,1,10,0,0,0,0,0,0
267,1,10,0,0,0,0,0,0
268,1,10,0,0,0,0,0,0
269,1,10,0,0,0,0,0,0
270,1,10,0,0,0,0,0,0
271,1,10,0,0,0,0,0,0
272,1,10,0,0,0,0,0,0
273,1,10,0,0,0,0,0,0
274,1,10,0,0,0,0,0,0
275,1,10,0,0,0,0,0,0
276,1,10,0,0,0,0,0,0
277,1,10,0,0,0,0,0,0
278,1,10,0,0,0,0,0,0
279,1,10,0,0,0,0,0,0
280,1,10,0,0,0,0,0,0
281,1,10,0,0,0,0,0,0
282,1,10,0,0,0,0,0,0
283,1,10,0,0,255,255,0,0
284,1,10,0,0,0,0,0,0
285,1,10,0,0,0,0,0,0
286,1,10,0,0,0,0,0,0
287,1,10,0,0,0,0,0,0
288,1,10,0,0,0,0,0,0
289,1,10,0,0,0,0,0,0
290,1,10,0,0,0,0,0,0
291,1,10,0,0,0,0,0,0
292,1,10,0,0,0,0,0,0
293,1,10,0,0,0,0,0,0
294,1,10,0,0,0,0,0,0
295,1,10,0,0,0,0,0,0
296,1,10,0,0,0,0,0,0
297,1,10,0,0,0,0,0,0
298,1,10,0,0,0,0,0,0
299,1,10,0,0,0,0,0,0
300,1,10,0,0,0,0,0,0
301,1,10,0,0,0,0,0,0
302,1,10,0,0,0,0,0,0
303,1,10,0,0,0,0,0,0
304,1,10,0,0,0,0,0,0
305,1,10,0,0,0,0,0,0
306,1,10,0,0,0,0,0,0
307,1,10,0,0,0,0,0,0
308,1,10,0,0,0,0,0,0
309,1,10,0,0,0,0,0,0
310,1,10,0,0,0,0,0,0
311,1,10,0,0,83,254,0,0
312,1,10,0,0,0,0,0,0
313,1,10,0,0,0,0,0,0
314,1,10,0,0,0,0,0,0
315,1,10,0,0,0,0,0,0
316,1,10,0,0,0,0,0,0
317,1,10,0,0,0,0,0,0
318,1,10,0,0,0,0,0,0
319,1,10,0,0,0,0,0,0
320,1,10,0,0,0,0,0,0
321,1,10,0,0,0,0,0,0
322,1,10,0,0,0,0,0,0
323,1,10,0,0,0,0,0,0
324,1,10,0,0,0,0,0,0
325,1,10,0,0,0,0,0,0
326,1,10,0,0,0,0,0,0
327,1,10,0,0,106,254,0,0
328,1,10,0,0,0,0,0,0
329,1,10,0,0,0,0,0,0
330,1,10,0,0,0,0,0,0
331,1,10,0,0,0,0,0,0
332,1,10,0,0,0,0,0,0
333,1,10,0,0,0,0,0,0
334,1,10,0,0,0,0,0,0
335,1,10,0,0,0,0,0,0
336,1,10,0,0,0,0,0,0
337,1,10,0,0,0,0,0,0
338,1,10,0,0,0,0,0,0
339,1,10,0,0,0,0,0,0
340,1,10,0,0,0,0,0,0
341,1,10,0,0,0,0,0,0
342,1,10,0,0,0,0,0,0
343,1,10,0,0,0,0,0,0
344,1,10,0,0,0,0,0,0
345,1,10,0,0,0,0,0,0
346,1,10,0,0,0,0,0,0
347,1,10,0,0,0,0,0,0
348,1,10,0,0,0,0,0,0
349,1,10,0,0,0,0,0,0
350,1,10,0,0,0,0,0,0
351,1,10,0,0,0,0,0,0
352,1,10,0,0,0,0,0,0
353,1,10,0,0,0,0,0,0
354,1,10,0,0,0,0,0,0
355,1,10,0,0,0,0,0,0
356,1,10,0,0,0,0,0,0
357,1,10,0,0,0,0,0,0
358,1,10,0,0,0,0,0,0
359,1,10,0,0,0,0,0,0
360,1,10,0,0,0,0,0,0
361,1,10,0,0,0,0,0,0
362,1,10,0,0,0,0,0,0
363,1,10,0,0,69,254,0,0
364,1,10,0,0,0,0,0,0
365,1,10,0,0,0,0,0,0
366,1,10,0,0,0,0,0,0
367,1,10,0,0,0,0,0,0
368,1,10,0,0,0,0,0,0
369,1,10,0,0,0,0,0,0
370,1,10,0,0,0,0,0,0
371,1,10,0,0,0,0,0,0
372,1,10,0,0,0,0,0,0
373,1,10,0,0,0,0,0,0
374,1,10,0,0,254,255,0,0
375,1,10,0,0,0,0,0,0
376,1,10,0,0,0,0,0,0
377,1,10,0,0,0,0,0,0
378,1,10,0,0,0,0,0,0
379,1,10,0,0,0,0,0,0
380,1,10,0,0,0,0,0,0
381,1,10,0,0,0,0,0,0
382,1,10,0,0,0,0,0,0
383,1,10,0,0,0,0,0,0
384,1,10,0,0,0,0,0,0
385,1,10,0,0,0,0,0,0
386,1,10,0,0,0,0,0,0
387,1,10,0,0,0,0,0,0
388,1,10,0,0,0,0,0,0
389,1,10,0,0,253,255,0,0
390,1,10,0,0,0,0,0,0
391,1,10,0,0,0,0,0,0
392,1,10,0,0,0,0,0,0
393,1,10,0,0,0,0,0,0
394,1,10,0,0,0,0,0,0
395,1,10,0,0,0,0,0,0
396,1,10,0,0,0,0,0,0
397,1,10,0,0,0,0,0,0
398,1,10,0,0,0,0,0,0
399,1,10,0,0,0,0,0,0
400,1,10,0,0,0,0,0,0
401,1,10,0,0,0,0,0,0
402,1,10,0,0,0,0,0,0
403,1,10,0,0,0,0,0,0
404,1,10,0,0,0,0,0,0
405,1,10,0,0,0,0,0,0
406,1,10,0,0,0,0,0,0
407,1,10,0,0,0,0,0,0
408,1,10,0,0,0,0,0,0
409,1,10,0,0,0,0,0,0
410,1,10,0,0,0,0,0,0
411,1,10,0,0,0,0,0,0
412,1,10,0,0,0,0,0,0
413,1,10,0,0,0,0,0,0
414,1,10,0,0,0,0,0,0
415,1,10,0,0,0,0,0,0
416,1,10,0,0,0,0,0,0
417,1,10,0,0,0,0,0,0
418,1,10,0,0,0,0,0,0
419,1,10,0,0,0,0,0,0
420,1,10,0,0,0,0,0,0
421,1,10,0,0,0,0,0,0
422,1,10,0,0,0,0,0,0
423,1,10,0,0,78,254,0,0
424,1,10,0,0,0,0,0,0
425,1,10,0,0,0,0,0,0
426,1,10,0,0,0,0,0,0
427,1,10,0,0,0,0,0,0
428,1,10,0,0,0,0,0,0
429,1,10,0,0,0,0,0,0
430,1,10,0,0,0,0,0,0
431,1,10,0,0,0,0,0,0
432,1,10,0,0,0,0,0,0
433,1,10,0,0,0,0,0,0
434,1,10,0,0,0,0,0,0
435,1,10,0,0,0,0,0,0
436,1,10,0,0,0,0,0,0
437,1,10,0,0,0,0,0,0
438,1,10,0,0,0,0,0,0
439,1,10,0,0,0,0,0,0
440,1,10,0,0,0,0,0,0
441,1,10,0,0,0,0,0,0
442,1,10,0,0,0,0,0,0
443,1,10,0,0,0,0,0,0
444,1,10,0,0,0,0,0,0
445,1,10,0,0,0,0,0,0
446,1,10,0,0,0,0,0,0
447,1,10,0,0,0,0,0,0
448,1,10,0,0,60,254,0,0
449,1,10,0,0,0,0,0,0
450,1,10,0,0,0,0,0,0
451,1,10,0,0,0,0,0,0
452,1,10,0,0,0,0,0,0
453,1,10,0,0,96,254,0,0
454,1,10,0,0,0,0,0,0
455,1,10,0,0,0,0,0,0
456,1,10,0,0,0,0,0,0
457,1,10,0,0,0,0,0,0
458,1,10,0,0,0,0,0,0
459,1,10,0,0,0,0,0,0
460,1,10,0,0,0,0,0,0
461,1,10,0,0,0,0,0,0
462,1,10,0,0,0,0,0,0
463,1,10,0,0,0,0,0,0
464,1,10,0,0,0,0,0,0
465,1,10,0,0,254,255,0,0
466,1,10,0,0,0,0,0,0
467,1,10,0,0,0,0,0,0
468,1,10,0,0,0,0,0,0
469,1,10,0,0,0,0,0,0
470,1,10,0,0,0,0,0,0
471,1,10,0,0,0,0,0,0
472,1,10,0,0,0,0,0,0
473,1,10,0,0,254,255,0,0
474,1,10,0,0,0,0,0,0
475,1,10,0,0,0,0,0,0
476,1,10,0,0,0,0,0,0
477,1,10,0,0,0,0,0,0
478,1,10,0,0,0,0,0,0
479,1,10,0,0,0,0,0,0
480,1,10,0,0,0,0,0,0
481,1,10,0,0,0,0,0,0
482,1,10,0,0,0,0,0,0
483,1,10,0,0,0,0,0,0
484,1,10,0,0,0,0,0,0
485,1,10,0,0,0,0,0,0
486,1,10,0,0,0,0,0,0
487,1,10,0,0,0,0,0,0
488,1,10,0,0,0,0,0,0
489,1,10,0,0,0,0,0,0
490,1,10,0,0,0,0,0,0
491,1,10,0,0,0,0,0,0
492,1,10,0,0,0,0,0,0
493,1,10,0,0,0,0,0,0
494,1,10,0,0,0,0,0,0
495,1,10,0,0,0,0,0,0
496,1,10,0,0,0,0,0,0
497,1,10,0,0,0,0,0,0
498,1,10,0,0,0,0,0,0
499,1,10,0,0,0,0,0,0
500,1,10,0,0,0,0,0,0
501,1,10,0,0,0,0,0,0
502,1,10,0,0,0,0,0,0
503,1,10,0,0,0,0,0,0
504,1,10,0,0,0,0,0,0
505,1,10,0,0,254,255,0,0
506,1,10,0,0,0,0,0,0
507,1,10,0,0,0,0,0,0
508,1,10,0,0,0,0,0,0
509,1,10,0,0,0,0,0,0
510,1,10,0,0,0,0,0,0
511,1,10,0,0,0,0,0,0
512,1,10,0,0,0,0,0,0
513,1,10,0,0,0,0,0,0
514,1,10,0,0,0,0,0,0
515,1,10,0,0,0,0,0,0
516,1,10,0,0,0,0,0,0
517,1,10,0,0,0,0,0,0
518,1,10,0,0,0,0,0,0
519,1,10,0,0,0,0,0,0
520,1,10,0,0,0,0,0,0
521,1,10,0,0,0,0,0,0
522,1,10,0,0,0,0,0,0
523,1,10,0,0,0,0,0,0
524,1,10,0,0,0,0,0,0
525,1,10,0,0,0,0,0,0
526,1,10,0,0,0,0,0,0
527,1,10,0,0,0,0,0,0
528,1,10,0,0,0,0,0,0
529,1,10,0,0,0,0,0,0
530,1,10,0,0,0,0,0,0
531,1,10,0,0,0,0,0,0
532,1,10,0,0,0,0,0,0
533,1,10,0,0,0,0,0,0
534,1,10,0,0,0,0,0,0
535,1,10,0,0,0,0,0,0
536,1,10,0,0,0,0,0,0
537,1,10,0,0,0,0,0,0
538,1,10,0,0,0,0,0,0
539,1,10,0,0,0,0,0,0
540,1,10,0,0,0,0,0,0
541,1,10,0,0,0,0,0,0
542,1,10,0,0,0,0,0,0
543,1,10,0,0,0,0,0,0
544,1,10,0,0,0,0,0,0
545,1,10,0,0,0,0,0,0
546,1,10,0,0,0,0,0,0
547,1,10,0,0,0,0,0,0
548,1,10,0,0,0,0,0,0
549,1,10,0,0,0,0,0,0
550,1,10,0,0,0,0,0,0
551,1,10,0,0,0,0,0,0
552,1,10,0,0,0,0,0,0
553,1,10,0,0,0,0,0,0
554,1,10,0,0,0,0,0,0
555,1,10,0,0,0,0,0,0
556,1,10,0,0,0,0,0,0
557,1,10,0,0,0,0,0,0
558,1,10,0,0,0,0,0,0
559,1,10,0,0,0,0,0,0
560,1,10,0,0,0,0,0,0
561,1,10,0,0,0,0,0,0
562,1,10,0,0,0,0,0,0
563,1,10,0,0,0,0,0,0
564,1,10,0,0,0,0,0,0
565,1,10,0,0,0,0,0,0
566,1,10,0,0,0,0,0,0
567,1,10,0,0,0,0,0,0
568,1,10,0,0,0,0,0,0
569,1,10,0,0,0,0,0,0
570,1,10,0,0,0,0,0,0
571,1,10,0,0,0,0,0,0
572,1,10,0,0,0,0,0,0
573,1,10,0,0,0,0,0,0
574,1,10,0,0,0,0,0,0
575,1,10,0,0,0,0,0,0
576,1,10,0,0,0,0,0,0
577,1,10,0,0,0,0,0,0
578,1,10,0,0,0,0,0,0
579,1,10,0,0,0,0,0,0
580,1,10,0,0,0,0,0,0
581,1,10,0,0,0,0,0,0
582,1,10,0,0,0,0,0,0
583,1,10,0,0,0,0,0,0
584,1,10,0,0,0,0,0,0
585,1,10,0,0,0,0,0,0
586,1,10,0,0,0,0,0,0
587,1,10,0,0,0,0,0,0
588,1,10,0,0,0,0,0,0
589,1,10,0,0,0,0,0,0
590,1,10,0,0,0,0,0,0
591,1,10,0,0,0,0,0,0
592,1,10,0,0,0,0,0,0
593,1,10,0,0,0,0,0,0
594,1,10,0,0,0,0,0,0
595,1,10,0,0,0,0,0,0
596,1,10,0,0,0,0,0,0
597,1,10,0,0,0,0,0,0
598,1,10,0,0,0,0,0,0
599,1,10,0,0,0,0,0,0
600,1,10,0,0,0,0,0,0
601,1,10,0,0,0,0,0,0
602,1,10,0,0,0,0,0,0
603,1,10,0,0,0,0,0,0
604,1,10,0,0,0,0,0,0
605,1,10,0,0,0,0,0,0
606,1,10,0,0,0,0,0,0
607,1,10,0,0,0,0,0,0
608,1,10,0,0,0,0,0,0
609,1,10,0,0,0,0,0,0
610,1,10,0,0,0,0,0,0
611,1,10,0,0,0,0,0,0
612,1,10,0,0,0,0,0,0
613,1,10,0,0,0,0,0,0
614,1,10,0,0,0,0,0,0
615,1,10,0,0,0,0,0,0
616,1,10,0,0,0,0,0,0
617,1,10,0,0,0,0,0,0
618,1,10,0,0,0,0,0,0
619,1,10,0,0,0,0,0,0
620,1,10,0,0,135,0,0,0
621,1,10,0,0,0,0,0,0
622,1,10,0,0,212,0,0,0
623,1,10,0,0,0,0,0,0
624,1,10,0,0,40,1,0,0
625,1,10,0,0,0,0,0,0
626,1,10,0,0,107,1,0,0
627,1,10,0,0,0,0,0,0
628,1,10,0,0,158,1,0,0
629,1,10,0,0,203,1,0,0
630,1,10,5,0,2,2,0,0
631,1,10,9,0,0,0,0,0
632,1,10,14,0,87,2,0,0
633,1,10,19,0,0,0,0,0
634,1,10,26,0,0,0,0,0
635,1,10,32,0,24,3,0,0
636,1,10,35,0,250,255,0,0
637,1,10,38,0,20,3,0,0
638,1,10,43,0,0,0,0,0
639,1,10,63,0,26,3,0,0
640,1,10,83,0,26,3,0,0
641,1,10,95,0,0,0,0,0
642,1,10,120,0,27,3,0,0
643,1,10,133,0,0,0,0,0
644,1,10,175,0,21,3,0,0
645,1,10,220,0,0,0,0,0
646,1,10,250,0,228,253,0,0
647,1,10,298,0,0,0,0,0
648,1,10,314,0,23,3,0,0
649,1,10,346,0,0,0,0,0
650,1,10,362,0,0,0,0,0
651,1,10,379,0,0,0,0,0
652,1,10,379,0,0,0,0,0
653,1,10,379,0,0,0,0,0
654,1,10,379,0,0,0,0,0
655,1,10,379,0,0,0,0,0
656,1,10,379,0,0,0,0,0
657,1,10,379,0,74,254,0,0
658,1,10,379,0,0,0,0,0
659,1,10,379,0,0,0,0,0
660,1,10,379,0,0,0,0,0
661,1,10,0,0,2,0,0,0
662,1,10,0,0,0,0,0,0
663,1,10,0,0,0,0,0,0
664,1,10,0,0,0,0,0,0
665,1,10,0,0,0,0,0,0
666,1,10,0,0,0,0,0,0
667,1,10,0,0,0,0,0,0
668,1,10,0,0,0,0,0,0
669,1,10,0,0,0,0,0,0
670,1,10,0,0,0,0,0,0
671,1,10,0,0,0,0,0,0
672,1,10,0,0,0,0,0,0
673,1,10,0,0,0,0,0,0
674,1,10,0,0,0,0,0,0
675,1,10,0,0,0,0,0,0
676,1,10,0,0,0,0,0,0
677,1,10,0,0,0,0,0,0
678,1,10,0,0,0,0,0,0
679,1,10,0,0,0,0,0,0
680,1,10,0,0,0,0,0,0
681,1,10,0,0,255,255,0,0
682,1,10,0,0,0,0,0,0
683,1,10,0,0,0,0,0,0
684,1,10,0,0,0,0,0,0
685,1,10,0,0,0,0,0,0
686,1,10,0,0,228,254,0,0
687,1,10,0,0,0,0,0,0
688,1,10,0,0,0,0,0,0
689,1,10,0,0,0,0,0,0
690,1,10,0,0,0,0,0,0
691,1,10,0,0,0,0,0,0
692,1,10,0,0,0,0,0,0
693,1,10,0,0,0,0,0,0
694,1,10,0,0,0,0,0,0
695,1,10,0,0,0,0,0,0
696,1,10,0,0,0,0,0,0
697,1,10,0,0,0,0,0,0
698,1,10,0,0,0,0,0,0
699,1,10,0,0,0,0,0,0
700,1,10,0,0,0,0,0,0
701,1,10,0,0,0,0,0,0
702,1,10,0,0,0,0,0,0
703,1,10,0,0,0,0,0,0
704,1,10,0,0,0,0,0,0
705,1,10,0,0,0,0,0,0
706,1,10,0,0,0,0,0,0
707,1,10,0,0,0,0,0,0
708,1,10,0,0,0,0,0,0
709,1,10,0,0,0,0,0,0
710,1,10,0,0,0,0,0,0
711,1,10,0,0,0,0,0,0
712,1,10,0,0,0,0,0,0
713,1,10,0,0,0,0,0,0
714,1,10,0,0,0,0,0,0
715,1,10,0,0,0,0,0,0
716,1,10,0,0,0,0,0,0
717,1,10,0,0,0,0,0,0
718,1,10,0,0,0,0,0,0
719,1,10,0,0,0,0,0,0
720,1,10,0,0,0,0,0,0
721,1,10,0,0,0,0,0,0
722,1,10,0,0,254,255,0,0
723,1,10,0,0,0,0,0,0
724,1,10,0,0,0,0,0,0
725,1,10,0,0,0,0,0,0
726,1,10,0,0,0,0,0,0
727,1,10,0,0,0,0,0,0
728,1,10,0,0,0,0,0,0
729,1,10,0,0,0,0,0,0
730,1,10,0,0,0,0,0,0
731,1,10,0,0,0,0,0,0
732,1,10,0,0,0,0,0,0
733,1,10,0,0,0,0,0,0
734,1,10,0,0,0,0,0,0
735,1,10,0,0,0,0,0,0
736,1,10,0,0,0,0,0,0
737,1,10,0,0,0,0,0,0
738,1,10,0,0,0,0,0,0
739,1,10,0,0,0,0,0,0
740,1,10,0,0,0,0,0,0
741,1,10,0,0,0,0,0,0
742,1,10,0,0,0,0,0,0
743,1,10,0,0,0,0,0,0
744,1,10,0,0,0,0,0,0
745,1,10,0,0,0,0,0,0
746,1,10,0,0,0,0,0,0
747,1,10,0,0,0,0,0,0
748,1,10,0,0,0,0,0,0
749,1,10,0,0,0,0,0,0
750,1,10,0,0,0,0,0,0
751,1,10,0,0,0,0,0,0
752,1,10,0,0,0,0,0,0
753,1,10,0,0,0,0,0,0
754,1,10,0,0,0,0,0,0
755,1,10,0,0,0,0,0,0
756,1,10,0,0,224,254,0,0
757,1,10,0,0,0,0,0,0
758,1,10,0,0,0,0,0,0
759,1,10,0,0,0,0,0,0
760,1,10,0,0,0,0,0,0
761,1,10,0,0,0,0,0,0
762,1,10,0,0,0,0,0,0
763,1,10,0,0,0,0,0,0
764,1,10,0,0,0,0,0,0
765,1,10,0,0,0,0,0,0
766,1,10,0,0,0,0,0,0
767,1,10,0,0,0,0,0,0
768,1,10,0,0,0,0,0,0
769,1,10,0,0,0,0,0,0
