index,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR,5,6,7,8
766,0,0,29,19,0,0,0,0
767,0,0,27,15,0,0,0,0
768,0,0,24,13,0,0,0,0
769,0,0,18,10,0,0,0,0
770,0,0,15,8,0,0,0,0
771,0,0,13,7,0,0,0,0
772,0,0,10,5,0,0,0,0
773,0,0,8,4,0,0,0,0
774,0,0,7,3,0,0,0,0
775,0,0,37,70,0,0,0,0
776,0,0,375,169,0,0,0,0
777,0,0,926,193,0,0,0,0
778,0,0,1415,186,0,0,0,0
779,0,0,1703,161,0,0,0,0
780,0,0,1578,143,0,0,0,0
781,0,0,1257,127,0,0,0,0
782,0,0,1031,114,0,0,0,0
783,0,0,855,102,0,0,0,0
784,0,0,663,92,0,0,0,0
785,0,0,557,87,0,0,0,0
786,0,0,470,83,0,0,0,0
787,0,0,398,80,0,0,0,0
788,0,0,309,76,0,0,0,0
789,0,0,266,74,0,0,0,0
790,0,0,230,70,0,0,0,0
791,0,0,201,69,0,0,0,0
792,0,0,178,68,0,0,0,0
793,0,0,154,69,0,0,0,0
794,0,0,142,71,0,0,0,0
795,0,0,131,74,0,0,0,0
796,0,0,123,76,0,0,0,0
797,0,0,118,78,0,0,0,0
798,0,0,113,82,0,0,0,0
799,0,0,112,86,0,0,0,0
800,0,0,113,93,0,0,0,0
801,0,0,116,100,0,0,0,0
802,0,0,120,108,0,0,0,0
803,0,0,126,116,0,0,0,0
804,0,0,132,125,0,0,0,0
805,0,0,138,142,0,0,0,0
806,0,0,146,154,0,0,0,0
807,0,0,153,167,0,0,0,0
808,0,0,161,180,0,0,0,0
809,0,0,174,198,0,0,0,0
810,0,0,183,211,0,0,0,0
811,0,0,192,225,0,0,0,0
812,0,0,202,237,0,0,0,0
813,0,0,216,252,0,0,0,0
814,0,0,227,266,0,0,0,0
815,0,0,237,291,0,0,0,0
816,0,0,248,307,0,0,0,0
817,0,0,259,323,0,0,0,0
818,0,0,271,339,0,0,0,0
819,0,0,290,361,0,0,0,0
820,0,0,302,377,0,0,0,0
821,0,0,314,395,0,0,0,0
822,0,0,325,413,0,0,0,0
823,0,0,337,428,0,0,0,0
824,0,0,354,453,0,0,0,0
825,0,0,365,469,0,0,0,0
826,0,0,376,485,0,0,0,0
827,0,0,388,500,0,0,0,0
828,0,0,399,516,0,0,0,0
829,0,0,419,537,0,0,0,0
830,0,0,431,553,0,0,0,0
831,0,0,442,568,0,0,0,0
832,0,0,455,583,0,0,0,0
833,0,0,467,599,0,0,0,0
834,0,0,485,623,0,0,0,0
835,0,0,497,638,0,0,0,0
836,0,0,509,652,0,0,0,0
837,0,0,522,667,0,0,0,0
838,0,0,534,683,0,0,0,0
839,0,0,558,698,0,0,0,0
840,0,0,575,711,0,0,0,0
841,0,0,595,725,0,0,0,0
842,0,0,616,732,0,0,0,0
843,0,0,637,737,0,0,0,0
844,0,0,666,743,0,0,0,0
845,0,0,686,756,0,0,0,0
846,0,0,706,766,0,0,0,0
847,0,0,726,776,0,0,0,0
848,0,0,747,785,0,0,0,0
849,0,0,770,793,0,0,0,0
850,0,0,806,804,0,0,0,0
851,0,0,829,811,0,0,0,0
852,0,0,852,821,0,0,0,0
853,0,0,882,832,0,0,0,0
854,0,0,902,841,0,0,0,0
855,0,0,921,857,0,0,0,0
856,0,0,941,864,0,0,0,0
857,0,0,961,870,0,0,0,0
858,0,0,982,875,0,0,0,0
859,0,0,1008,881,0,0,0,0
860,0,0,1023,885,0,0,0,0
861,0,0,1036,888,0,0,0,0
862,0,0,1062,898,0,0,0,0
863,0,0,1076,904,0,0,0,0
864,0,0,1084,908,0,0,0,0
865,0,0,1094,912,0,0,0,0
866,0,0,1101,916,0,0,0,0
867,0,0,1118,926,0,0,0,0
868,0,0,1125,928,0,0,0,0
869,0,0,1129,931,0,0,0,0
870,0,0,1134,933,0,0,0,0
871,0,0,1137,935,0,0,0,0
872,0,0,1143,941,0,0,0,0
873,0,0,1146,943,0,0,0,0
874,0,0,1149,946,0,0,0,0
875,0,0,1151,950,0,0,0,0
876,0,0,1152,955,0,0,0,0
877,0,0,1151,962,0,0,0,0
878,0,0,1144,978,0,0,0,0
879,0,0,1137,988,0,0,0,0
880,0,0,1128,1002,0,0,0,0
881,0,0,1115,1024,0,0,0,0
882,0,0,1104,1037,0,0,0,0
883,0,0,1091,1049,0,0,0,0
884,0,0,1078,1061,0,0,0,0
885,0,0,1067,1072,0,0,0,0
886,0,0,1055,1081,0,0,0,0
887,0,0,1041,1089,0,0,0,0
888,0,0,1032,1095,0,0,0,0
889,0,0,1027,1099,0,0,0,0
890,0,0,1023,1102,0,0,0,0
891,0,0,1018,1104,0,0,0,0
892,0,0,1016,1104,0,0,0,0
893,0,0,1015,1102,0,0,0,0
894,0,0,1017,1098,0,0,0,0
895,0,0,1021,1090,0,0,0,0
896,0,0,1027,1079,0,0,0,0
897,0,0,1039,1058,0,0,0,0
898,0,0,1048,1042,0,0,0,0
899,0,0,1055,1025,0,0,0,0
900,0,0,1061,1009,0,0,0,0
901,0,0,1064,994,0,0,0,0
902,0,0,1066,973,0,0,0,0
903,0,0,1065,962,0,0,0,0
904,0,0,1066,951,0,0,0,0
905,0,0,1065,931,0,0,0,0
906,0,0,1063,920,0,0,0,0
907,0,0,1063,915,0,0,0,0
908,0,0,1063,910,0,0,0,0
909,0,0,1064,907,0,0,0,0
910,0,0,1064,904,0,0,0,0
911,0,0,1063,900,0,0,0,0
912,0,0,1063,898,0,0,0,0
913,0,0,1065,898,0,0,0,0
914,0,0,1067,900,0,0,0,0
915,0,0,1073,904,0,0,0,0
916,0,0,1078,909,0,0,0,0
917,0,0,1084,912,0,0,0,0
918,0,0,1098,919,0,0,0,0
919,0,0,1105,924,0,0,0,0
920,0,0,1113,928,0,0,0,0
921,0,0,1129,932,0,0,0,0
922,0,0,1139,935,0,0,0,0
923,0,0,1260,1015,0,0,0,0
924,0,0,1274,1026,0,0,0,0
925,0,0,1286,1039,0,0,0,0
926,0,0,1296,1057,0,0,0,0
927,0,0,1300,1094,0,0,0,0
928,0,0,1296,1122,0,0,0,0
929,0,0,1290,1150,0,0,0,0
930,0,0,1282,1174,0,0,0,0
931,0,0,1277,1195,0,0,0,0
932,0,0,1271,1222,0,0,0,0
933,0,0,1270,1239,0,0,0,0
934,0,0,1273,1255,0,0,0,0
935,0,0,1278,1268,0,0,0,0
936,0,0,1285,1280,0,0,0,0
937,0,0,1301,1289,0,0,0,0
938,0,0,1316,1297,0,0,0,0
939,0,0,1333,1301,0,0,0,0
940,0,0,1350,1305,0,0,0,0
941,0,0,1366,1307,0,0,0,0
942,0,0,1383,1304,0,0,0,0
943,0,0,1387,1296,0,0,0,0
944,0,0,1389,1284,0,0,0,0
945,0,0,1385,1269,0,0,0,0
946,0,0,1382,1260,0,0,0,0
947,0,0,1375,1256,0,0,0,0
948,0,0,1369,1250,0,0,0,0
949,0,0,1365,1248,0,0,0,0
950,0,0,1363,1247,0,0,0,0
951,0,0,1363,1250,0,0,0,0
952,0,0,1368,1256,0,0,0,0
953,0,0,1375,1267,0,0,0,0
954,0,0,1384,1275,0,0,0,0
955,0,0,1392,1283,0,0,0,0
956,0,0,1399,1287,0,0,0,0
957,0,0,1407,1289,0,0,0,0
958,0,0,1415,1290,0,0,0,0
959,0,0,1420,1287,0,0,0,0
960,0,0,1427,1282,0,0,0,0
961,0,0,1432,1275,0,0,0,0
962,0,0,1435,1268,0,0,0,0
963,0,0,1439,1260,0,0,0,0
964,0,0,1441,1255,0,0,0,0
965,0,0,1440,1250,0,0,0,0
966,0,0,1441,1246,0,0,0,0
967,0,0,1437,1245,0,0,0,0
968,0,0,1429,1246,0,0,0,0
969,0,0,1416,1246,0,0,0,0
970,0,0,1398,1252,0,0,0,0
971,0,0,1375,1258,0,0,0,0
972,0,0,1322,1264,0,0,0,0
973,0,0,1284,1262,0,0,0,0
974,0,0,1250,1258,0,0,0,0
975,0,0,0,0,0,0,0,0
976,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0,0
978,0,0,578,567,0,0,0,0
979,0,0,475,466,0,0,0,0
980,0,0,389,382,0,0,0,0
981,0,0,319,313,0,0,0,0
982,0,0,231,237,0,0,0,0
983,0,0,190,194,0,0,0,0
984,0,0,155,159,0,0,0,0
985,0,0,126,130,0,0,0,0
986,0,0,103,106,0,0,0,0
987,0,0,130,90,0,0,0,0
988,0,0,493,580,0,0,0,0
989,0,0,1039,1128,0,0,0,0
990,0,0,1497,1554,0,0,0,0
991,0,0,1727,1730,0,0,0,0
992,0,0,1558,1678,0,0,0,0
993,0,0,989,1031,0,0,0,0
994,0,0,230,273,0,0,0,0
995,0,0,423,392,0,0,0,0
996,0,0,754,749,0,0,0,0
997,0,0,677,783,0,0,0,0
998,0,0,536,648,0,0,0,0
999,0,0,399,538,0,0,0,0
1000,0,0,283,382,0,0,0,0
1001,0,0,132,250,0,0,0,0
1002,0,0,102,140,0,0,0,0
1003,0,0,8,12,0,0,0,0
1004,0,0,63,64,0,0,0,0
1005,0,0,112,129,0,0,0,0
1006,0,0,154,185,0,0,0,0
1007,0,0,192,234,0,0,0,0
1008,0,0,237,301,0,0,0,0
1009,0,0,265,338,0,0,0,0
1010,0,0,290,371,0,0,0,0
1011,0,0,314,400,0,0,0,0
1012,0,0,336,428,0,0,0,0
1013,0,0,369,466,0,0,0,0
1014,0,0,387,491,0,0,0,0
1015,0,0,404,514,0,0,0,0
1016,0,0,420,535,0,0,0,0
1017,0,0,441,567,0,0,0,0
1018,0,0,455,586,0,0,0,0
1019,0,0,469,604,0,0,0,0
1020,0,0,481,622,0,0,0,0
1021,0,0,493,639,0,0,0,0
1022,0,0,506,654,0,0,0,0
1023,0,0,523,675,0,0,0,0
1024,0,0,533,686,0,0,0,0
1025,0,0,542,698,0,0,0,0
1026,0,0,548,708,0,0,0,0
1027,0,0,557,725,0,0,0,0
1028,0,0,563,728,0,0,0,0
1029,0,0,569,739,0,0,0,0
1030,0,0,573,744,0,0,0,0
1031,0,0,577,747,0,0,0,0
1032,0,0,580,750,0,0,0,0
1033,0,0,582,754,0,0,0,0
1034,0,0,581,754,0,0,0,0
1035,0,0,580,753,0,0,0,0
1036,0,0,577,749,0,0,0,0
1037,0,0,575,744,0,0,0,0
1038,0,0,571,740,0,0,0,0
1039,0,0,569,736,0,0,0,0
1040,0,0,565,733,0,0,0,0
1041,0,0,562,729,0,0,0,0
1042,0,0,558,723,0,0,0,0
1043,0,0,555,720,0,0,0,0
1044,0,0,552,717,0,0,0,0
1045,0,0,549,714,0,0,0,0
1046,0,0,547,711,0,0,0,0
1047,0,0,545,706,0,0,0,0
1048,0,0,543,703,0,0,0,0
1049,0,0,542,700,0,0,0,0
1050,0,0,538,698,0,0,0,0
1051,0,0,533,690,0,0,0,0
1052,0,0,531,687,0,0,0,0
1053,0,0,531,684,0,0,0,0
1054,0,0,532,682,0,0,0,0
1055,0,0,533,681,0,0,0,0
1056,0,0,534,681,0,0,0,0
1057,0,0,538,681,0,0,0,0
1058,0,0,543,680,0,0,0,0
1059,0,0,556,680,0,0,0,0
1060,0,0,565,678,0,0,0,0
1061,0,0,618,671,0,0,0,0
1062,0,0,744,711,0,0,0,0
1063,0,0,758,720,0,0,0,0
1064,0,0,810,751,0,0,0,0
1065,0,0,821,757,0,0,0,0
1066,0,0,874,809,0,0,0,0
1067,0,0,889,840,0,0,0,0
1068,0,0,1044,1172,0,0,0,0
1069,0,0,1052,1179,0,0,0,0
1070,0,0,1056,1184,0,0,0,0
1071,0,0,1061,1189,0,0,0,0
1072,0,0,1067,1190,0,0,0,0
1073,0,0,1070,1190,0,0,0,0
1074,0,0,1072,1188,0,0,0,0
1075,0,0,1072,1180,0,0,0,0
1076,0,0,1070,1175,0,0,0,0
1077,0,0,1067,1168,0,0,0,0
1078,0,0,1063,1160,0,0,0,0
1079,0,0,1051,1151,0,0,0,0
1080,0,0,1043,1142,0,0,0,0
1081,0,0,1033,1128,0,0,0,0
1082,0,0,1024,1118,0,0,0,0
1083,0,0,1014,1107,0,0,0,0
1084,0,0,1003,1096,0,0,0,0
1085,0,0,989,1081,0,0,0,0
1086,0,0,981,1071,0,0,0,0
1087,0,0,972,1062,0,0,0,0
1088,0,0,964,1053,0,0,0,0
1089,0,0,955,1047,0,0,0,0
1090,0,0,940,1041,0,0,0,0
1091,0,0,932,1038,0,0,0,0
1092,0,0,924,1035,0,0,0,0
1093,0,0,916,1034,0,0,0,0
1094,0,0,910,1035,0,0,0,0
1095,0,0,905,1042,0,0,0,0
1096,0,0,905,1048,0,0,0,0
1097,0,0,909,1055,0,0,0,0
1098,0,0,914,1066,0,0,0,0
1099,0,0,921,1079,0,0,0,0
1100,0,0,937,1099,0,0,0,0
1101,0,0,949,1115,0,0,0,0
1102,0,0,962,1132,0,0,0,0
1103,0,0,975,1149,0,0,0,0
1104,0,0,994,1172,0,0,0,0
1105,0,0,1010,1183,0,0,0,0
1106,0,0,1028,1191,0,0,0,0
1107,0,0,1048,1198,0,0,0,0
1108,0,0,1070,1201,0,0,0,0
1109,0,0,1107,1200,0,0,0,0
1110,0,0,1132,1198,0,0,0,0
1111,0,0,1157,1194,0,0,0,0
1112,0,0,1182,1191,0,0,0,0
1113,0,0,1202,1188,0,0,0,0
1114,0,0,1221,1188,0,0,0,0
1115,0,0,1243,1192,0,0,0,0
1116,0,0,1252,1200,0,0,0,0
1117,0,0,1254,1213,0,0,0,0
1118,0,0,1253,1230,0,0,0,0
1119,0,0,1246,1250,0,0,0,0
1120,0,0,1236,1267,0,0,0,0
1121,0,0,1226,1292,0,0,0,0
1122,0,0,1218,1310,0,0,0,0
1123,0,0,1211,1324,0,0,0,0
1124,0,0,1207,1340,0,0,0,0
1125,0,0,1201,1365,0,0,0,0
1126,0,0,1199,1379,0,0,0,0
1127,0,0,1198,1390,0,0,0,0
1128,0,0,1195,1401,0,0,0,0
1129,0,0,1193,1413,0,0,0,0
1130,0,0,1194,1426,0,0,0,0
1131,0,0,1195,1434,0,0,0,0
1132,0,0,1197,1443,0,0,0,0
1133,0,0,1199,1451,0,0,0,0
1134,0,0,1198,1455,0,0,0,0
1135,0,0,1195,1457,0,0,0,0
1136,0,0,1192,1456,0,0,0,0
1137,0,0,1187,1452,0,0,0,0
1138,0,0,1182,1444,0,0,0,0
1139,0,0,1177,1436,0,0,0,0
1140,0,0,1171,1423,0,0,0,0
1141,0,0,1168,1410,0,0,0,0
1142,0,0,1171,1396,0,0,0,0
1143,0,0,1178,1381,0,0,0,0
1144,0,0,1190,1363,0,0,0,0
1145,0,0,1217,1330,0,0,0,0
1146,0,0,1238,1309,0,0,0,0
1147,0,0,1261,1291,0,0,0,0
1148,0,0,1281,1275,0,0,0,0
1149,0,0,1299,1263,0,0,0,0
1150,0,0,1326,1251,0,0,0,0
1151,0,0,1341,1246,0,0,0,0
1152,0,0,1357,1243,0,0,0,0
1153,0,0,1371,1243,0,0,0,0
1154,0,0,1387,1242,0,0,0,0
1155,0,0,1394,1240,0,0,0,0
1156,0,0,1404,1233,0,0,0,0
1157,0,0,1410,1227,0,0,0,0
1158,0,0,1414,1222,0,0,0,0
1159,0,0,1416,1217,0,0,0,0
1160,0,0,1416,1207,0,0,0,0
1161,0,0,1413,1199,0,0,0,0
1162,0,0,1408,1191,0,0,0,0
1163,0,0,1402,1182,0,0,0,0
1164,0,0,1395,1174,0,0,0,0
1165,0,0,1387,1165,0,0,0,0
1166,0,0,1375,1156,0,0,0,0
1167,0,0,1365,1156,0,0,0,0
1168,0,0,1349,1162,0,0,0,0
1169,0,0,1327,1172,0,0,0,0
1170,0,0,1300,1187,0,0,0,0
1171,0,0,1245,1210,0,0,0,0
1172,0,0,1211,1224,0,0,0,0
1173,0,0,1180,1234,0,0,0,0
1174,0,0,1154,1240,0,0,0,0
1175,0,0,1112,1246,0,0,0,0
1176,0,0,1084,1246,0,0,0,0
1177,0,0,1056,1240,0,0,0,0
1178,0,0,1030,1232,0,0,0,0
1179,0,0,1004,1219,0,0,0,0
1180,0,0,938,1177,0,0,0,0
1181,0,0,914,1156,0,0,0,0
1182,0,0,890,1132,0,0,0,0
1183,0,0,866,1108,0,0,0,0
1184,0,0,831,1065,0,0,0,0
1185,0,0,805,1037,0,0,0,0
1186,0,0,782,1009,0,0,0,0
1187,0,0,759,981,0,0,0,0
1188,0,0,738,955,0,0,0,0
1189,0,0,709,921,0,0,0,0
1190,0,0,693,899,0,0,0,0
1191,0,0,678,879,0,0,0,0
1192,0,0,651,848,0,0,0,0
1193,0,0,641,836,0,0,0,0
1194,0,0,632,818,0,0,0,0
1195,0,0,625,809,0,0,0,0
1196,0,0,600,778,0,0,0,0
1197,0,0,593,770,0,0,0,0
1198,0,0,585,761,0,0,0,0
1199,0,0,577,752,0,0,0,0
1200,0,0,556,721,0,0,0,0
1201,0,0,550,714,0,0,0,0
1202,0,0,544,705,0,0,0,0
1203,0,0,538,697,0,0,0,0
1204,0,0,533,689,0,0,0,0
1205,0,0,517,668,0,0,0,0
1206,0,0,511,660,0,0,0,0
1207,0,0,488,629,0,0,0,0
1208,0,0,471,610,0,0,0,0
1209,0,0,464,600,0,0,0,0
1210,0,0,443,573,0,0,0,0
1211,0,0,436,563,0,0,0,0
1212,0,0,795,805,0,0,0,0
1213,0,0,802,818,0,0,0,0
1214,0,0,809,831,0,0,0,0
1215,0,0,812,844,0,0,0,0
1216,0,0,812,854,0,0,0,0
1217,0,0,809,862,0,0,0,0
1218,0,0,805,867,0,0,0,0
1219,0,0,798,870,0,0,0,0
1220,0,0,787,873,0,0,0,0
1221,0,0,781,878,0,0,0,0
1222,0,0,776,884,0,0,0,0
1223,0,0,771,889,0,0,0,0
1224,0,0,768,895,0,0,0,0
1225,0,0,767,903,0,0,0,0
1226,0,0,770,911,0,0,0,0
1227,0,0,776,922,0,0,0,0
1228,0,0,785,929,0,0,0,0
1229,0,0,800,934,0,0,0,0
1230,0,0,827,937,0,0,0,0
1231,0,0,851,936,0,0,0,0
1232,0,0,879,925,0,0,0,0
1233,0,0,907,914,0,0,0,0
1234,0,0,935,904,0,0,0,0
1235,0,0,970,898,0,0,0,0
1236,0,0,988,893,0,0,0,0
1237,0,0,1002,893,0,0,0,0
1238,0,0,1015,895,0,0,0,0
1239,0,0,1026,897,0,0,0,0
1240,0,0,1038,898,0,0,0,0
1241,0,0,1050,900,0,0,0,0
1242,0,0,1057,901,0,0,0,0
1243,0,0,1065,902,0,0,0,0
1244,0,0,1070,903,0,0,0,0
1245,0,0,1073,907,0,0,0,0
1246,0,0,1074,914,0,0,0,0
1247,0,0,1074,920,0,0,0,0
1248,0,0,1073,924,0,0,0,0
1249,0,0,1076,925,0,0,0,0
1250,0,0,1080,917,0,0,0,0
1251,0,0,1083,913,0,0,0,0
1252,0,0,1082,914,0,0,0,0
1253,0,0,1078,917,0,0,0,0
1254,0,0,1073,920,0,0,0,0
1255,0,0,1068,922,0,0,0,0
1256,0,0,1061,922,0,0,0,0
1257,0,0,1057,922,0,0,0,0
1258,0,0,1054,921,0,0,0,0
1259,0,0,1050,918,0,0,0,0
1260,0,0,1048,903,0,0,0,0
1261,0,0,1050,887,0,0,0,0
1262,0,0,1049,872,0,0,0,0
1263,0,0,1048,859,0,0,0,0
1264,0,0,1043,850,0,0,0,0
1265,0,0,1031,844,0,0,0,0
1266,0,0,1021,838,0,0,0,0
1267,0,0,1012,832,0,0,0,0
1268,0,0,1001,829,0,0,0,0
1269,0,0,989,827,0,0,0,0
1270,0,0,971,827,0,0,0,0
1271,0,0,961,825,0,0,0,0
1272,0,0,953,816,0,0,0,0
1273,0,0,944,810,0,0,0,0
1274,0,0,933,809,0,0,0,0
1275,0,0,910,810,0,0,0,0
1276,0,0,897,812,0,0,0,0
1277,0,0,885,811,0,0,0,0
1278,0,0,873,808,0,0,0,0
1279,0,0,863,805,0,0,0,0
1280,0,0,850,801,0,0,0,0
1281,0,0,841,796,0,0,0,0
1282,0,0,833,789,0,0,0,0
1283,0,0,829,787,0,0,0,0
1284,0,0,826,785,0,0,0,0
1285,0,0,826,784,0,0,0,0
1286,0,0,828,787,0,0,0,0
1287,0,0,831,791,0,0,0,0
1288,0,0,837,795,0,0,0,0
1289,0,0,844,801,0,0,0,0
1290,0,0,852,807,0,0,0,0
1291,0,0,865,816,0,0,0,0
1292,0,0,873,822,0,0,0,0
1293,0,0,883,828,0,0,0,0
1294,0,0,895,834,0,0,0,0
1295,0,0,907,838,0,0,0,0
1296,0,0,933,840,0,0,0,0
1297,0,0,948,842,0,0,0,0
1298,0,0,962,843,0,0,0,0
1299,0,0,977,846,0,0,0,0
1300,0,0,992,849,0,0,0,0
1301,0,0,1013,853,0,0,0,0
1302,0,0,1027,856,0,0,0,0
1303,0,0,1041,860,0,0,0,0
1304,0,0,1056,865,0,0,0,0
1305,0,0,1070,872,0,0,0,0
1306,0,0,1092,879,0,0,0,0
1307,0,0,1106,891,0,0,0,0
1308,0,0,1120,900,0,0,0,0
1309,0,0,1135,910,0,0,0,0
1310,0,0,1156,921,0,0,0,0
1311,0,0,1172,933,0,0,0,0
1312,0,0,1190,954,0,0,0,0
1313,0,0,1207,967,0,0,0,0
1314,0,0,1226,981,0,0,0,0
1315,0,0,1255,1003,0,0,0,0
1316,0,0,1275,1018,0,0,0,0
1317,0,0,1294,1032,0,0,0,0
1318,0,0,1312,1048,0,0,0,0
1319,0,0,1331,1063,0,0,0,0
1320,0,0,1359,1081,0,0,0,0
1321,0,0,1378,1098,0,0,0,0
1322,0,0,1395,1134,0,0,0,0
1323,0,0,1407,1167,0,0,0,0
1324,0,0,1413,1207,0,0,0,0
1325,0,0,1411,1251,0,0,0,0
1326,0,0,1409,1314,0,0,0,0
1327,0,0,1409,1356,0,0,0,0
1328,0,0,1410,1395,0,0,0,0
1329,0,0,1412,1433,0,0,0,0
1330,0,0,1417,1466,0,0,0,0
1331,0,0,1421,1508,0,0,0,0
1332,0,0,1423,1529,0,0,0,0
1333,0,0,1425,1548,0,0,0,0
1334,0,0,1432,1562,0,0,0,0
1335,0,0,1446,1575,0,0,0,0
1336,0,0,1462,1585,0,0,0,0
1337,0,0,1484,1584,0,0,0,0
1338,0,0,1510,1576,0,0,0,0
1339,0,0,1539,1568,0,0,0,0
1340,0,0,1567,1557,0,0,0,0
1341,0,0,1596,1537,0,0,0,0
1342,0,0,1614,1530,0,0,0,0
1343,0,0,1631,1525,0,0,0,0
1344,0,0,1646,1518,0,0,0,0
1345,0,0,1663,1513,0,0,0,0
1346,0,0,1681,1505,0,0,0,0
1347,0,0,1687,1494,0,0,0,0
1348,0,0,1688,1479,0,0,0,0
1349,0,0,1686,1464,0,0,0,0
1350,0,0,1679,1448,0,0,0,0
1351,0,0,1669,1421,0,0,0,0
1352,0,0,1659,1404,0,0,0,0
1353,0,0,1647,1389,0,0,0,0
1354,0,0,1637,1373,0,0,0,0
1355,0,0,1624,1357,0,0,0,0
1356,0,0,1613,1345,0,0,0,0
1357,0,0,1594,1333,0,0,0,0
1358,0,0,1582,1328,0,0,0,0
1359,0,0,1566,1329,0,0,0,0
1360,0,0,1548,1332,0,0,0,0
1361,0,0,1517,1339,0,0,0,0
1362,0,0,1488,1342,0,0,0,0
1363,0,0,1459,1354,0,0,0,0
1364,0,0,1429,1360,0,0,0,0
1365,0,0,1397,1362,0,0,0,0
1366,0,0,1363,1361,0,0,0,0
1367,0,0,0,0,0,0,0,0
1368,0,0,0,0,0,0,0,0
1369,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0
1371,0,0,480,614,0,0,0,0
1372,0,0,497,638,0,0,0,0
1373,0,0,508,653,0,0,0,0
1374,0,0,517,667,0,0,0,0
1375,0,0,527,680,0,0,0,0
1376,0,0,548,706,0,0,0,0
1377,0,0,555,718,0,0,0,0
1378,0,0,563,728,0,0,0,0
1379,0,0,569,738,0,0,0,0
1380,0,0,575,747,0,0,0,0
1381,0,0,583,756,0,0,0,0
1382,0,0,588,762,0,0,0,0
1383,0,0,592,768,0,0,0,0
1384,0,0,595,772,0,0,0,0
1385,0,0,599,776,0,0,0,0
1386,0,0,602,779,0,0,0,0
1387,0,0,603,781,0,0,0,0
1388,0,0,604,782,0,0,0,0
1389,0,0,606,783,0,0,0,0
1390,0,0,606,783,0,0,0,0
1391,0,0,605,783,0,0,0,0
1392,0,0,605,782,0,0,0,0
1393,0,0,603,781,0,0,0,0
1394,0,0,602,778,0,0,0,0
1395,0,0,601,777,0,0,0,0
1396,0,0,601,777,0,0,0,0
1397,0,0,600,776,0,0,0,0
1398,0,0,600,776,0,0,0,0
1399,0,0,599,776,0,0,0,0
1400,0,0,599,775,0,0,0,0
1401,0,0,599,776,0,0,0,0
1402,0,0,599,776,0,0,0,0
1403,0,0,602,780,0,0,0,0
1404,0,0,604,783,0,0,0,0
1405,0,0,606,785,0,0,0,0
1406,0,0,609,788,0,0,0,0
1407,0,0,611,792,0,0,0,0
1408,0,0,614,796,0,0,0,0
1409,0,0,620,804,0,0,0,0
1410,0,0,626,809,0,0,0,0
1411,0,0,633,814,0,0,0,0
1412,0,0,642,820,0,0,0,0
1413,0,0,655,823,0,0,0,0
1414,0,0,680,829,0,0,0,0
1415,0,0,698,831,0,0,0,0
1416,0,0,719,832,0,0,0,0
1417,0,0,760,833,0,0,0,0
1418,0,0,789,836,0,0,0,0
1419,0,0,809,838,0,0,0,0
1420,0,0,829,839,0,0,0,0
1421,0,0,848,842,0,0,0,0
1422,0,0,877,845,0,0,0,0
1423,0,0,894,848,0,0,0,0
1424,0,0,911,853,0,0,0,0
1425,0,0,926,856,0,0,0,0
1426,0,0,940,860,0,0,0,0
1427,0,0,954,864,0,0,0,0
1428,0,0,971,871,0,0,0,0
1429,0,0,982,875,0,0,0,0
1430,0,0,992,880,0,0,0,0
1431,0,0,1003,882,0,0,0,0
1432,0,0,1022,881,0,0,0,0
1433,0,0,1034,875,0,0,0,0
1434,0,0,1042,866,0,0,0,0
1435,0,0,1049,859,0,0,0,0
1436,0,0,1054,851,0,0,0,0
1437,0,0,1058,843,0,0,0,0
1438,0,0,1059,834,0,0,0,0
1439,0,0,1059,820,0,0,0,0
1440,0,0,1058,812,0,0,0,0
1441,0,0,1057,805,0,0,0,0
1442,0,0,1055,798,0,0,0,0
1443,0,0,1054,791,0,0,0,0
1444,0,0,1047,781,0,0,0,0
1445,0,0,1042,774,0,0,0,0
1446,0,0,1034,766,0,0,0,0
1447,0,0,1024,760,0,0,0,0
1448,0,0,1013,759,0,0,0,0
1449,0,0,994,766,0,0,0,0
1450,0,0,978,776,0,0,0,0
1451,0,0,959,788,0,0,0,0
1452,0,0,938,801,0,0,0,0
1453,0,0,899,822,0,0,0,0
1454,0,0,877,836,0,0,0,0
1455,0,0,856,848,0,0,0,0
1456,0,0,839,856,0,0,0,0
1457,0,0,825,863,0,0,0,0
1458,0,0,808,870,0,0,0,0
1459,0,0,798,873,0,0,0,0
1460,0,0,788,876,0,0,0,0
1461,0,0,778,878,0,0,0,0
1462,0,0,767,878,0,0,0,0
1463,0,0,761,878,0,0,0,0
1464,0,0,756,877,0,0,0,0
1465,0,0,752,877,0,0,0,0
1466,0,0,749,877,0,0,0,0
1467,0,0,745,876,0,0,0,0
1468,0,0,742,876,0,0,0,0
1469,0,0,740,875,0,0,0,0
1470,0,0,739,875,0,0,0,0
1471,0,0,739,875,0,0,0,0
1472,0,0,739,875,0,0,0,0
1473,0,0,739,875,0,0,0,0
1474,0,0,739,873,0,0,0,0
1475,0,0,743,870,0,0,0,0
1476,0,0,750,868,0,0,0,0
1477,0,0,760,862,0,0,0,0
1478,0,0,765,860,0,0,0,0
1479,0,0,768,860,0,0,0,0
1480,0,0,773,860,0,0,0,0
1481,0,0,777,861,0,0,0,0
