index,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,REF_TORQUE_R_MOTOR,REF_TORQUE_L_MOTOR,5,6,7,8
52,192,0,0,0,0,0,0,0
53,192,0,0,0,0,0,0,0
54,192,0,0,0,0,0,0,0
55,192,0,0,0,0,0,0,0
56,192,0,0,0,0,0,0,0
57,192,0,0,0,0,0,0,0
58,192,0,0,0,0,0,0,0
59,192,0,0,0,0,0,0,0
60,192,0,0,0,0,0,0,0
61,192,0,0,0,0,0,0,0
62,192,0,0,0,0,0,0,0
63,192,0,0,0,0,0,0,0
64,192,0,0,0,0,0,0,0
65,192,0,0,0,0,0,0,0
66,192,0,0,0,0,0,0,0
67,192,0,0,0,0,0,0,0
68,192,0,0,0,0,0,0,0
69,192,0,0,0,0,0,0,0
70,192,0,0,0,0,0,0,0
71,192,0,0,0,0,0,0,0
72,192,0,0,0,0,0,0,0
73,192,0,0,0,0,0,0,0
74,192,0,0,0,0,0,0,0
75,192,0,0,0,0,0,0,0
76,192,0,0,0,0,0,0,0
77,192,0,0,0,0,0,0,0
78,192,0,0,0,0,0,0,0
79,192,0,0,0,0,0,0,0
80,192,0,0,0,0,0,0,0
81,192,0,0,0,0,0,0,0
82,192,0,0,0,0,0,0,0
83,192,0,0,0,0,0,0,0
84,192,0,0,0,0,0,0,0
85,192,0,0,0,0,0,0,0
86,192,0,0,0,0,0,0,0
87,192,0,0,0,0,0,0,0
88,192,0,0,0,0,0,0,0
89,192,0,0,0,0,0,0,0
90,192,0,0,0,0,0,0,0
91,192,0,0,0,0,0,0,0
92,192,0,0,0,0,0,0,0
93,192,0,0,0,0,0,0,0
94,192,0,0,0,0,0,0,0
95,192,0,0,0,0,0,0,0
96,192,0,0,0,0,0,0,0
97,192,0,0,0,0,0,0,0
98,192,0,0,0,0,0,0,0
99,192,0,0,0,0,0,0,0
100,192,0,0,0,0,0,0,0
101,192,0,0,0,0,0,0,0
102,192,0,0,0,0,0,0,0
103,192,0,0,0,0,0,0,0
104,192,0,0,0,0,0,0,0
105,192,0,0,0,0,0,0,0
106,192,0,0,0,0,0,0,0
107,192,0,0,0,0,0,0,0
108,192,0,0,0,0,0,0,0
109,192,0,0,0,0,0,0,0
110,192,0,0,0,0,0,0,0
111,192,0,0,0,0,0,0,0
112,192,0,0,0,0,0,0,0
113,192,0,0,0,0,0,0,0
114,192,0,0,0,0,0,0,0
115,192,0,0,0,0,0,0,0
116,192,0,0,0,0,0,0,0
117,192,0,0,0,0,0,0,0
118,192,0,0,0,0,0,0,0
119,192,0,0,0,0,0,0,0
120,192,0,0,0,0,0,0,0
121,192,0,0,0,0,0,0,0
122,192,0,0,0,0,0,0,0
123,192,0,0,0,0,0,0,0
124,192,0,0,0,0,0,0,0
125,192,0,0,0,0,0,0,0
126,192,0,0,0,0,0,0,0
127,192,0,0,0,0,0,0,0
128,192,0,0,0,0,0,0,0
129,192,0,0,0,0,0,0,0
130,192,0,0,0,0,0,0,0
131,192,0,0,0,0,0,0,0
132,192,0,0,0,0,0,0,0
133,192,0,0,0,0,0,0,0
134,192,0,0,0,0,0,0,0
135,192,0,0,0,0,0,0,0
136,192,0,0,0,0,0,0,0
137,192,0,0,0,0,0,0,0
138,192,0,0,0,0,0,0,0
139,192,0,0,0,0,0,0,0
140,192,0,0,0,0,0,0,0
141,192,0,0,0,0,0,0,0
142,192,0,0,0,0,0,0,0
143,192,0,0,0,0,0,0,0
144,192,0,0,0,0,0,0,0
145,192,0,0,0,0,0,0,0
146,192,0,0,0,0,0,0,0
147,192,0,0,0,0,0,0,0
148,192,0,0,0,0,0,0,0
149,192,0,0,0,0,0,0,0
150,192,0,0,0,0,0,0,0
151,192,0,0,0,0,0,0,0
152,192,0,0,0,0,0,0,0
153,192,0,0,0,0,0,0,0
154,192,0,0,0,0,0,0,0
155,192,0,0,0,0,0,0,0
156,192,0,0,0,0,0,0,0
157,192,0,0,0,0,0,0,0
158,192,0,0,0,0,0,0,0
159,192,0,0,0,0,0,0,0
160,192,0,0,0,0,0,0,0
161,192,0,0,0,0,0,0,0
162,192,0,0,0,0,0,0,0
163,192,0,0,0,0,0,0,0
164,192,0,0,0,0,0,0,0
165,192,0,0,0,0,0,0,0
166,192,0,0,0,0,0,0,0
167,192,0,0,0,0,0,0,0
168,192,0,0,0,0,0,0,0
169,192,0,0,0,0,0,0,0
170,192,0,0,0,0,0,0,0
171,192,0,0,0,0,0,0,0
172,192,0,0,0,0,0,0,0
173,192,0,0,0,0,0,0,0
174,192,0,0,0,0,0,0,0
175,192,0,0,0,0,0,0,0
176,192,0,0,0,0,0,0,0
177,192,0,0,0,0,0,0,0
178,192,0,0,0,0,0,0,0
179,192,0,0,0,0,0,0,0
180,192,0,0,0,0,0,0,0
181,192,0,0,0,0,0,0,0
182,192,0,0,0,0,0,0,0
183,192,0,0,0,0,0,0,0
184,192,0,0,0,0,0,0,0
185,192,0,0,0,0,0,0,0
186,192,0,0,0,0,0,0,0
187,192,0,0,0,0,0,0,0
188,192,0,0,0,0,0,0,0
189,192,0,0,0,0,0,0,0
190,192,0,0,0,0,0,0,0
191,192,0,0,0,0,0,0,0
192,192,0,0,0,0,0,0,0
193,192,0,0,0,0,0,0,0
194,192,0,0,0,0,0,0,0
195,192,0,0,0,0,0,0,0
196,192,0,0,0,0,0,0,0
197,192,0,0,0,0,0,0,0
198,192,0,0,0,0,0,0,0
199,192,0,0,0,0,0,0,0
200,192,0,0,0,0,0,0,0
201,192,0,0,0,0,0,0,0
202,192,0,0,0,0,0,0,0
203,192,0,0,0,0,0,0,0
204,192,0,0,0,0,0,0,0
205,192,0,0,0,0,0,0,0
206,192,0,0,0,0,0,0,0
207,192,0,0,0,0,0,0,0
208,192,0,0,0,0,0,0,0
209,192,0,0,0,0,0,0,0
210,192,0,0,0,0,0,0,0
211,192,0,0,0,0,0,0,0
212,192,0,0,0,0,0,0,0
213,192,0,0,0,0,0,0,0
214,192,0,0,0,0,0,0,0
215,192,0,0,0,0,0,0,0
216,192,0,0,0,0,0,0,0
217,192,0,0,0,0,0,0,0
218,192,0,0,0,0,0,0,0
219,192,0,0,0,0,0,0,0
220,192,0,0,0,0,0,0,0
221,192,0,0,0,0,0,0,0
222,192,0,0,0,0,0,0,0
223,192,0,0,0,0,0,0,0
224,192,0,0,0,0,0,0,0
225,192,0,0,0,0,0,0,0
226,192,0,0,0,0,0,0,0
227,192,0,0,0,0,0,0,0
228,192,0,0,0,0,0,0,0
229,192,0,0,0,0,0,0,0
230,192,0,0,0,0,0,0,0
231,192,0,0,0,0,0,0,0
232,192,0,0,0,0,0,0,0
233,192,0,0,0,0,0,0,0
234,192,0,0,0,0,0,0,0
235,192,0,0,0,0,0,0,0
236,192,0,0,0,0,0,0,0
237,192,0,0,0,0,0,0,0
238,192,0,0,0,0,0,0,0
239,192,0,0,0,0,0,0,0
240,192,0,0,0,0,0,0,0
241,192,0,0,0,0,0,0,0
242,192,0,0,0,0,0,0,0
243,192,0,0,0,0,0,0,0
244,192,0,0,0,0,0,0,0
245,192,0,0,0,0,0,0,0
246,192,0,0,0,0,0,0,0
247,192,0,0,0,0,0,0,0
248,192,0,0,0,0,0,0,0
249,192,0,0,0,0,0,0,0
250,192,0,0,0,0,0,0,0
251,192,0,0,0,0,0,0,0
252,192,0,0,0,0,0,0,0
253,192,0,0,0,0,0,0,0
254,192,0,0,0,0,0,0,0
255,192,0,0,0,0,0,0,0
256,192,0,0,0,0,0,0,0
257,192,0,0,0,0,0,0,0
258,192,0,0,0,0,0,0,0
259,192,0,0,0,0,0,0,0
260,192,0,0,0,0,0,0,0
261,192,0,0,0,0,0,0,0
262,192,0,0,0,0,0,0,0
263,192,0,0,0,0,0,0,0
264,192,0,0,0,0,0,0,0
265,192,0,0,0,0,0,0,0
266,192,0,0,0,0,0,0,0
267,192,0,0,0,0,0,0,0
268,192,0,0,0,0,0,0,0
269,192,0,0,0,0,0,0,0
270,192,0,0,0,0,0,0,0
271,192,0,0,0,0,0,0,0
272,192,0,0,0,0,0,0,0
273,192,0,0,0,0,0,0,0
274,192,0,0,0,0,0,0,0
275,192,0,0,0,0,0,0,0
276,192,0,0,0,0,0,0,0
277,192,0,0,0,0,0,0,0
278,192,0,0,0,0,0,0,0
279,192,0,0,0,0,0,0,0
280,192,0,0,0,0,0,0,0
281,192,0,0,0,0,0,0,0
282,192,0,0,0,0,0,0,0
283,192,0,0,0,0,0,0,0
284,192,0,0,0,0,0,0,0
285,192,0,0,0,0,0,0,0
286,192,0,0,0,0,0,0,0
287,192,0,0,0,0,0,0,0
288,192,0,0,0,0,0,0,0
289,192,0,0,0,0,0,0,0
290,192,0,0,0,0,0,0,0
291,192,0,0,0,0,0,0,0
292,192,0,0,0,0,0,0,0
293,192,0,0,0,0,0,0,0
294,192,0,0,0,0,0,0,0
295,192,0,0,0,0,0,0,0
296,192,0,0,0,0,0,0,0
297,192,0,0,0,0,0,0,0
298,192,0,0,0,0,0,0,0
299,192,0,0,0,0,0,0,0
300,192,0,0,0,0,0,0,0
301,192,0,0,0,0,0,0,0
302,192,0,0,0,0,0,0,0
303,192,0,0,0,0,0,0,0
304,192,0,0,0,0,0,0,0
305,192,0,0,0,0,0,0,0
306,192,0,0,0,0,0,0,0
307,192,0,0,0,0,0,0,0
308,192,0,0,0,0,0,0,0
309,192,0,0,0,0,0,0,0
310,192,0,0,0,0,0,0,0
311,192,0,0,0,0,0,0,0
312,192,0,0,0,0,0,0,0
313,192,0,0,0,0,0,0,0
314,192,0,0,0,0,0,0,0
315,192,0,0,0,0,0,0,0
316,192,0,0,0,0,0,0,0
317,192,0,0,0,0,0,0,0
318,192,0,0,0,0,0,0,0
319,192,0,0,0,0,0,0,0
320,192,0,0,0,0,0,0,0
321,192,0,0,0,0,0,0,0
322,192,0,0,0,0,0,0,0
323,192,0,0,0,0,0,0,0
324,192,0,0,0,0,0,0,0
325,192,0,0,0,0,0,0,0
326,192,0,0,0,0,0,0,0
327,192,0,0,0,0,0,0,0
328,192,0,0,0,0,0,0,0
329,192,0,0,0,0,0,0,0
330,192,0,0,0,0,0,0,0
331,192,0,0,0,0,0,0,0
332,192,0,0,0,0,0,0,0
333,192,0,0,0,0,0,0,0
334,192,0,0,0,0,0,0,0
335,192,0,0,0,0,0,0,0
336,192,0,0,0,0,0,0,0
337,192,0,0,0,0,0,0,0
338,192,0,0,0,0,0,0,0
339,192,0,0,0,0,0,0,0
340,192,0,0,0,0,0,0,0
341,192,0,0,0,0,0,0,0
342,192,0,0,0,0,0,0,0
343,192,0,0,0,0,0,0,0
344,192,0,0,0,0,0,0,0
345,192,0,0,0,0,0,0,0
346,192,0,0,0,0,0,0,0
347,192,0,0,0,0,0,0,0
348,192,0,0,0,0,0,0,0
349,192,0,0,0,0,0,0,0
350,192,0,0,0,0,0,0,0
351,192,0,0,0,0,0,0,0
352,192,0,0,0,0,0,0,0
353,192,0,0,0,0,0,0,0
354,192,0,0,0,0,0,0,0
355,192,0,0,0,0,0,0,0
356,192,0,0,0,0,0,0,0
357,192,0,0,0,0,0,0,0
358,192,0,0,0,0,0,0,0
359,192,0,0,0,0,0,0,0
360,192,0,0,0,0,0,0,0
361,192,0,0,0,0,0,0,0
362,192,0,0,0,0,0,0,0
363,192,0,0,0,0,0,0,0
364,192,0,0,0,0,0,0,0
365,192,0,0,0,0,0,0,0
366,192,0,0,0,0,0,0,0
367,192,0,0,0,0,0,0,0
368,192,0,0,0,0,0,0,0
369,192,0,0,0,0,0,0,0
370,192,0,0,0,0,0,0,0
371,192,0,0,0,0,0,0,0
372,192,0,0,0,0,0,0,0
373,192,0,0,0,0,0,0,0
374,192,0,0,0,0,0,0,0
375,192,0,0,0,0,0,0,0
376,192,0,0,0,0,0,0,0
377,192,0,0,0,0,0,0,0
378,192,0,0,0,0,0,0,0
379,192,0,0,0,0,0,0,0
380,192,0,0,0,0,0,0,0
381,192,0,0,0,0,0,0,0
382,192,0,0,0,0,0,0,0
383,192,0,0,0,0,0,0,0
384,192,0,0,0,0,0,0,0
385,192,0,0,0,0,0,0,0
386,192,0,0,0,0,0,0,0
387,192,0,0,0,0,0,0,0
388,192,0,0,0,0,0,0,0
389,192,0,0,0,0,0,0,0
390,192,0,0,0,0,0,0,0
391,192,0,0,0,0,0,0,0
392,192,0,0,0,0,0,0,0
393,192,0,0,0,0,0,0,0
394,192,0,0,0,0,0,0,0
395,192,0,0,0,0,0,0,0
396,192,0,0,0,0,0,0,0
397,192,0,0,0,0,0,0,0
398,192,0,0,0,0,0,0,0
399,192,0,0,0,0,0,0,0
400,192,0,0,0,0,0,0,0
401,192,0,0,0,0,0,0,0
402,192,0,0,0,0,0,0,0
403,192,0,0,0,0,0,0,0
404,192,0,0,0,0,0,0,0
405,192,0,0,0,0,0,0,0
406,192,0,0,0,0,0,0,0
407,192,0,0,0,0,0,0,0
408,192,0,0,0,0,0,0,0
409,192,0,0,0,0,0,0,0
410,192,0,0,0,0,0,0,0
411,192,0,0,0,0,0,0,0
412,192,0,0,0,0,0,0,0
413,192,0,0,0,0,0,0,0
414,192,0,0,0,0,0,0,0
415,192,0,0,0,0,0,0,0
416,192,0,0,0,0,0,0,0
417,192,0,0,0,0,0,0,0
418,192,0,0,0,0,0,0,0
419,192,0,0,0,0,0,0,0
420,192,0,0,0,0,0,0,0
421,192,0,0,0,0,0,0,0
422,192,0,0,0,0,0,0,0
423,192,0,0,0,0,0,0,0
424,192,0,0,0,0,0,0,0
425,192,0,0,0,0,0,0,0
426,192,0,0,0,0,0,0,0
427,192,0,0,0,0,0,0,0
428,192,0,0,0,0,0,0,0
429,192,0,0,0,0,0,0,0
430,192,0,0,0,0,0,0,0
431,192,0,0,0,0,0,0,0
432,192,0,0,0,0,0,0,0
433,192,0,0,0,0,0,0,0
434,192,0,0,0,0,0,0,0
435,192,0,0,0,0,0,0,0
436,192,0,0,0,0,0,0,0
437,192,0,0,0,0,0,0,0
438,192,0,0,0,0,0,0,0
439,192,0,0,0,0,0,0,0
440,192,0,0,0,0,0,0,0
441,192,0,0,0,0,0,0,0
442,192,0,0,0,0,0,0,0
443,192,0,0,0,0,0,0,0
444,192,0,0,0,0,0,0,0
445,192,0,0,0,0,0,0,0
446,192,0,0,0,0,0,0,0
447,192,0,0,0,0,0,0,0
448,192,0,0,0,0,0,0,0
449,192,0,0,0,0,0,0,0
450,192,0,0,0,0,0,0,0
451,192,0,0,0,0,0,0,0
452,192,0,0,0,0,0,0,0
453,192,0,0,0,0,0,0,0
454,192,0,0,0,0,0,0,0
455,192,0,0,0,0,0,0,0
456,192,0,0,0,0,0,0,0
457,192,0,0,0,0,0,0,0
458,192,0,0,0,0,0,0,0
459,192,0,0,0,0,0,0,0
460,192,0,0,0,0,0,0,0
461,192,0,0,0,0,0,0,0
462,192,0,0,0,0,0,0,0
463,192,0,0,0,0,0,0,0
464,192,0,0,0,0,0,0,0
465,192,0,0,0,0,0,0,0
466,192,0,0,0,0,0,0,0
467,192,0,0,0,0,0,0,0
468,192,0,0,0,0,0,0,0
469,192,0,0,0,0,0,0,0
470,192,0,0,0,0,0,0,0
471,192,0,0,0,0,0,0,0
472,192,0,0,0,0,0,0,0
473,192,0,0,0,0,0,0,0
474,192,0,0,0,0,0,0,0
475,192,0,0,0,0,0,0,0
476,192,0,0,0,0,0,0,0
477,192,0,0,0,0,0,0,0
478,192,0,0,0,0,0,0,0
479,192,0,0,0,0,0,0,0
480,192,0,0,0,0,0,0,0
481,192,0,0,0,0,0,0,0
482,192,0,0,0,0,0,0,0
483,192,0,0,0,0,0,0,0
484,192,0,0,0,0,0,0,0
485,192,0,0,0,0,0,0,0
486,192,0,0,0,0,0,0,0
487,192,0,0,0,0,0,0,0
488,192,0,0,0,0,0,0,0
489,192,0,0,0,0,0,0,0
490,192,0,0,0,0,0,0,0
491,192,0,0,0,0,0,0,0
492,192,0,0,0,0,0,0,0
493,192,0,0,0,0,0,0,0
494,192,0,0,0,0,0,0,0
495,192,0,0,0,0,0,0,0
496,192,0,0,0,0,0,0,0
497,192,0,0,0,0,0,0,0
498,192,0,0,0,0,0,0,0
499,192,0,0,0,0,0,0,0
500,192,0,0,0,0,0,0,0
501,192,0,0,0,0,0,0,0
502,192,0,0,0,0,0,0,0
503,192,0,0,0,0,0,0,0
504,192,0,0,0,0,0,0,0
505,192,0,0,0,0,0,0,0
506,192,0,0,0,0,0,0,0
507,192,0,0,0,0,0,0,0
508,192,0,0,0,0,0,0,0
509,192,0,0,0,0,0,0,0
510,192,0,0,0,0,0,0,0
511,192,0,0,0,0,0,0,0
512,192,0,0,0,0,0,0,0
513,192,0,0,0,0,0,0,0
514,192,0,0,0,0,0,0,0
515,192,0,0,0,0,0,0,0
516,192,0,0,0,0,0,0,0
517,192,0,0,0,0,0,0,0
518,192,0,0,0,0,0,0,0
519,192,0,0,0,0,0,0,0
520,192,0,0,0,0,0,0,0
521,192,0,0,0,0,0,0,0
522,192,0,0,0,0,0,0,0
523,192,0,0,0,0,0,0,0
524,192,0,0,0,0,0,0,0
525,192,0,0,0,0,0,0,0
526,192,0,0,0,0,0,0,0
527,192,0,0,0,0,0,0,0
528,192,0,0,0,0,0,0,0
529,192,0,0,0,0,0,0,0
530,192,0,0,0,0,0,0,0
531,192,0,0,0,0,0,0,0
532,192,0,0,0,0,0,0,0
533,192,0,0,0,0,0,0,0
534,192,0,0,0,0,0,0,0
535,192,0,0,0,0,0,0,0
536,192,0,0,0,0,0,0,0
537,192,0,0,0,0,0,0,0
538,192,0,0,0,0,0,0,0
539,192,0,0,0,0,0,0,0
540,192,0,0,0,0,0,0,0
541,192,0,0,0,0,0,0,0
542,192,0,0,0,0,0,0,0
543,192,0,0,0,0,0,0,0
544,192,0,0,0,0,0,0,0
545,192,0,0,0,0,0,0,0
546,192,0,0,0,0,0,0,0
547,192,0,0,0,0,0,0,0
548,192,0,0,0,0,0,0,0
549,192,0,0,0,0,0,0,0
550,192,0,0,0,0,0,0,0
551,192,0,0,0,0,0,0,0
552,192,0,0,0,0,0,0,0
553,192,0,0,0,0,0,0,0
554,192,0,0,0,0,0,0,0
555,192,0,0,0,0,0,0,0
556,192,0,0,0,0,0,0,0
557,192,0,0,0,0,0,0,0
558,192,0,0,0,0,0,0,0
559,192,0,0,0,0,0,0,0
560,192,0,0,0,0,0,0,0
561,192,0,0,0,0,0,0,0
562,192,0,0,0,0,0,0,0
563,192,0,0,0,0,0,0,0
564,192,0,0,0,0,0,0,0
565,192,0,0,0,0,0,0,0
566,192,0,0,0,0,0,0,0
567,192,0,0,0,0,0,0,0
568,192,0,0,0,0,0,0,0
569,192,0,0,0,0,0,0,0
570,192,0,0,0,0,0,0,0
571,192,0,0,0,0,0,0,0
572,192,0,0,0,0,0,0,0
573,192,0,0,0,0,0,0,0
574,192,0,0,0,0,0,0,0
575,192,0,0,0,0,0,0,0
576,192,0,0,0,0,0,0,0
577,192,0,0,0,0,0,0,0
578,192,0,0,0,0,0,0,0
579,192,0,0,0,0,0,0,0
580,192,0,0,0,0,0,0,0
581,192,0,0,0,0,0,0,0
582,192,0,0,0,0,0,0,0
583,192,0,0,0,0,0,0,0
584,192,0,0,0,0,0,0,0
585,192,0,0,0,0,0,0,0
586,192,0,0,0,0,0,0,0
587,192,0,0,0,0,0,0,0
588,192,0,0,0,0,0,0,0
589,192,0,0,0,0,0,0,0
590,192,0,0,0,0,0,0,0
591,192,0,0,0,0,0,0,0
592,192,0,0,0,0,0,0,0
593,192,0,0,0,0,0,0,0
594,192,0,0,0,0,0,0,0
595,192,0,0,0,0,0,0,0
596,192,0,0,0,0,0,0,0
597,192,0,0,0,0,0,0,0
598,192,0,0,0,0,0,0,0
599,192,0,0,0,0,0,0,0
600,192,0,0,0,0,0,0,0
601,192,0,0,0,0,0,0,0
602,192,0,0,0,0,0,0,0
603,192,0,0,0,0,0,0,0
604,192,0,0,0,0,0,0,0
605,192,0,0,0,0,0,0,0
606,192,0,0,0,0,0,0,0
607,192,0,0,0,0,0,0,0
608,192,0,0,0,0,0,0,0
609,192,0,0,0,0,0,0,0
610,192,0,0,0,0,0,0,0
611,192,0,0,0,0,0,0,0
612,192,0,0,0,0,0,0,0
613,192,0,0,0,0,0,0,0
614,192,0,0,0,0,0,0,0
615,192,0,0,0,0,0,0,0
616,192,0,0,0,0,0,0,0
617,192,0,0,0,0,0,0,0
618,192,0,0,0,0,0,0,0
619,192,0,0,0,0,0,0,0
620,192,0,0,0,0,0,0,0
621,192,0,0,0,0,0,0,0
622,192,0,0,0,0,0,0,0
623,192,0,0,0,0,0,0,0
624,192,0,0,0,0,0,0,0
625,192,0,0,0,0,0,0,0
626,192,0,0,0,0,0,0,0
627,192,0,0,0,0,0,0,0
628,192,0,0,0,0,0,0,0
629,192,0,0,0,0,0,0,0
630,192,0,0,0,0,0,0,0
631,192,0,0,0,0,0,0,0
632,192,0,0,0,0,0,0,0
633,192,0,0,0,0,0,0,0
634,192,0,0,0,0,0,0,0
635,192,0,0,0,0,0,0,0
636,192,0,0,0,0,0,0,0
637,192,0,0,0,0,0,0,0
638,192,0,0,0,0,0,0,0
639,192,0,0,0,0,0,0,0
640,192,0,0,0,0,0,0,0
641,192,0,0,0,0,0,0,0
642,192,0,0,0,0,0,0,0
643,192,0,0,0,0,0,0,0
644,192,0,0,0,0,0,0,0
645,192,0,0,0,0,0,0,0
646,192,0,0,0,0,0,0,0
647,192,0,0,0,0,0,0,0
648,192,0,0,0,0,0,0,0
649,192,0,0,0,0,0,0,0
650,192,0,0,0,0,0,0,0
651,192,0,0,0,0,0,0,0
652,192,0,0,0,0,0,0,0
653,192,0,0,0,0,0,0,0
654,192,0,0,0,0,0,0,0
655,192,0,0,0,0,0,0,0
656,192,0,0,0,0,0,0,0
657,192,0,0,0,0,0,0,0
658,192,0,0,0,0,0,0,0
659,192,0,0,0,0,0,0,0
660,192,0,0,0,0,0,0,0
661,192,0,0,0,0,0,0,0
662,192,0,0,0,0,0,0,0
663,192,0,0,0,0,0,0,0
664,192,0,0,0,0,0,0,0
665,192,0,0,0,0,0,0,0
666,192,0,0,0,0,0,0,0
667,192,0,0,0,0,0,0,0
668,192,0,0,0,0,0,0,0
669,192,0,0,0,0,0,0,0
670,192,0,0,0,0,0,0,0
671,192,0,0,0,0,0,0,0
672,192,0,0,0,0,0,0,0
673,192,0,0,0,0,0,0,0
674,192,0,0,0,0,0,0,0
675,192,0,0,0,0,0,0,0
676,192,0,0,0,0,0,0,0
677,192,0,0,0,0,0,0,0
678,192,0,0,0,0,0,0,0
679,192,0,0,0,0,0,0,0
680,192,0,0,0,0,0,0,0
681,192,0,0,0,0,0,0,0
682,192,0,0,0,0,0,0,0
683,192,0,0,0,0,0,0,0
684,192,0,0,0,0,0,0,0
685,192,0,0,0,0,0,0,0
686,192,0,0,0,0,0,0,0
687,192,0,0,0,0,0,0,0
688,192,0,0,0,0,0,0,0
689,192,0,0,0,0,0,0,0
690,192,0,0,0,0,0,0,0
691,192,0,0,0,0,0,0,0
692,192,0,0,0,0,0,0,0
693,192,0,0,0,0,0,0,0
694,192,0,0,0,0,0,0,0
695,192,0,0,0,0,0,0,0
696,192,0,0,0,0,0,0,0
697,192,0,0,0,0,0,0,0
698,192,0,0,0,0,0,0,0
699,192,0,0,0,0,0,0,0
700,192,0,0,0,0,0,0,0
701,192,0,0,0,0,0,0,0
702,192,0,0,0,0,0,0,0
703,192,0,0,0,0,0,0,0
704,192,0,0,0,0,0,0,0
705,192,0,0,0,0,0,0,0
706,192,0,0,0,0,0,0,0
707,192,0,0,0,0,0,0,0
708,192,0,0,0,0,0,0,0
709,192,0,0,0,0,0,0,0
710,192,0,0,0,0,0,0,0
711,192,0,0,0,0,0,0,0
712,192,0,0,0,0,0,0,0
713,192,0,0,0,0,0,0,0
714,192,0,0,0,0,0,0,0
715,192,0,0,0,0,0,0,0
716,192,0,0,0,0,0,0,0
717,192,0,0,0,0,0,0,0
718,192,0,0,0,0,0,0,0
719,192,0,0,0,0,0,0,0
720,192,0,0,0,0,0,0,0
721,192,0,0,0,0,0,0,0
722,192,0,0,0,0,0,0,0
723,192,0,0,0,0,0,0,0
724,192,0,0,0,0,0,0,0
725,192,0,0,0,0,0,0,0
726,192,0,0,0,0,0,0,0
727,192,0,0,0,0,0,0,0
728,192,0,0,0,0,0,0,0
729,192,0,0,0,0,0,0,0
730,192,0,0,0,0,0,0,0
731,192,0,0,0,0,0,0,0
732,192,0,0,0,0,0,0,0
733,192,0,0,0,0,0,0,0
734,192,0,0,0,0,0,0,0
735,192,0,0,0,0,0,0,0
736,192,0,0,0,0,0,0,0
737,192,0,0,0,0,0,0,0
738,192,0,0,0,0,0,0,0
739,192,0,0,0,0,0,0,0
740,192,0,0,0,0,0,0,0
741,192,0,0,0,0,0,0,0
742,192,0,0,0,0,0,0,0
743,192,0,0,0,0,0,0,0
744,192,0,0,0,0,0,0,0
745,192,0,0,0,0,0,0,0
746,192,0,0,0,0,0,0,0
747,192,0,0,0,0,0,0,0
748,192,0,0,0,0,0,0,0
749,192,0,0,0,0,0,0,0
750,192,0,0,0,0,0,0,0
751,192,0,0,0,0,0,0,0
752,192,0,0,0,0,0,0,0
753,192,0,0,0,0,0,0,0
754,192,0,0,0,0,0,0,0
755,192,0,0,0,0,0,0,0
756,192,0,0,0,0,0,0,0
757,192,0,0,0,0,0,0,0
758,192,0,0,0,0,0,0,0
759,192,0,0,0,0,0,0,0
760,192,0,0,0,0,0,0,0
761,192,0,0,0,0,0,0,0
762,192,0,0,0,0,0,0,0
763,192,0,0,0,0,0,0,0
764,192,0,0,0,0,0,0,0
765,192,0,0,0,0,0,0,0
766,192,0,0,0,0,0,0,0
767,192,0,0,0,0,0,0,0
