index,date,ALTITUDE,GROUND_SPEED,FIX
930,1780261921124,65190,0,0
931,1780261921241,65179,0,0
932,1780261921440,65183,0,0
933,1780261922107,65194,0,0
934,1780261922357,65177,0,0
935,1780261922760,65200,0,0
936,1780261922890,65177,0,0
937,1780261923340,65196,0,0
938,1780261923507,65194,0,0
939,1780261923708,65200,0,0
940,1780261923791,65194,0,0
941,1780261924090,65181,0,0
942,1780261924342,65185,0,0
943,1780261925407,65196,0,0
944,1780261925574,65183,0,0
945,1780261925909,65198,0,0
946,1780261926308,65187,0,0
947,1780261926640,0,0,110
948,1780261928007,65185,0,0
949,1780261928457,65192,0,0
950,1780261928624,65183,0,0
951,1780261928657,65192,0,0
952,1780261929157,65185,0,0
953,1780261929359,65187,0,0
954,1780261929490,65192,0,0
955,1780261931141,65185,0,0
956,1780261931224,65192,0,0
957,1780261931892,65194,0,0
958,1780261931958,65196,0,0
959,1780261933073,65179,0,0
960,1780261933525,65183,0,0
961,1780261933608,65185,0,0
962,1780261934607,65200,0,0
963,1780261934724,65198,0,0
964,1780261934774,65194,0,0
965,1780261935507,65200,0,0
966,1780261935590,65190,0,0
967,1780261936674,65196,0,0
968,1780261937856,65196,0,0
969,1780261940539,65190,0,0
970,1780261941157,65187,0,0
971,1780261941323,65196,0,0
972,1780261941490,65196,0,0
973,1780261942073,65192,0,0
974,1780261942356,65198,0,0
975,1780261942690,65202,0,0
976,1780261943023,65179,0,0
977,1780261943056,65187,0,0
978,1780261943224,65181,0,0
979,1780261944956,65198,0,0
980,1780261945239,65190,0,0
981,1780261945405,65196,0,0
982,1780261945774,65177,0,0
983,1780261946772,65194,0,0
984,1780261946889,65192,0,0
985,1780261947259,65200,0,0
986,1780261948340,65187,0,0
987,1780261949074,65196,0,0
988,1780261949707,65200,0,0
989,1780261949822,65190,0,0
990,1780261950856,65183,0,0
991,1780261950973,65202,0,0
992,1780261951055,65194,0,0
993,1780261951273,65198,0,0
994,1780261952589,65197,0,0
995,1780261952756,65192,0,0
996,1780261953372,65194,0,0
997,1780261953989,65194,0,0
998,1780261954156,65194,0,0
999,1780261955441,65179,0,0
1000,1780261955921,65190,0,0
1001,1780261956172,65196,0,0
1002,1780261956922,65192,0,0
1003,1780261957790,65183,0,0
1004,1780261958856,65198,0,0
1005,1780261960755,65192,0,0
1006,1780261960871,65196,0,0
1007,1780261962024,65185,0,0
1008,1780261962191,65194,0,0
1009,1780261962405,65200,0,0
1010,1780261965255,65185,0,0
1011,1780261966355,65190,0,0
1012,1780261966438,65198,0,0
1013,1780261968088,65187,0,0
1014,1780261968387,65196,0,0
1015,1780261968671,65194,0,0
1016,1780261969454,65192,0,0
1017,1780261970108,65200,0,0
1018,1780261970321,65194,0,0
1019,1780261970439,65202,0,0
1020,1780261970738,65202,0,0
1021,1780261971188,65198,0,0
1022,1780261971271,65183,0,0
1023,1780261971554,65198,0,0
1024,1780261971804,65190,0,0
1025,1780261971888,65200,0,0
1026,1780261972671,65194,0,0
1027,1780261973587,65198,0,0
1028,1780261973821,65190,0,0
1029,1780261975388,65185,0,0
1030,1780261976187,65198,0,0
1031,1780261976254,65185,0,0
1032,1780261976304,65185,0,0
1033,1780261976420,65194,0,0
1034,1780261977337,65194,0,0
1035,1780261977421,65177,0,0
1036,1780261980887,65196,0,0
1037,1780261981254,65194,0,0
1038,1780262044850,65074,0,0
1039,1780262045866,65072,0,0
1040,1780262046734,65082,0,0
1041,1780262047933,65079,0,0
1042,1780262048400,65094,0,0
1043,1780262050001,65088,0,0
1044,1780262050133,65091,0,0
1045,1780262050549,65086,0,0
1046,1780262050633,65084,0,0
1047,1780262051900,65095,0,0
1048,1780262052034,65093,0,0
1049,1780262052399,65088,0,0
1050,1780262052449,65083,0,0
1051,1780262053783,65086,0,0
1052,1780262054566,65089,0,0
1053,1780262055133,65086,0,0
1054,1780262055634,65086,0,0
1055,1780262056049,65091,0,0
1056,1780262056300,65091,0,0
1057,1780262056533,65077,0,0
1058,1780262056782,65082,0,0
1059,1780262057032,65093,0,0
1060,1780262057116,65101,0,0
1061,1780262057783,65099,0,0
1062,1780262058066,65097,0,0
1063,1780262058850,65095,0,0
1064,1780262059299,65091,0,0
1065,1780262059716,65088,0,0
1066,1780262059799,65097,0,0
1067,1780262061433,65103,0,0
1068,1780262061932,65088,0,0
1069,1780262063717,65091,0,0
1070,1780262063800,65101,0,0
1071,1780262063868,65097,0,0
1072,1780262063950,65086,0,0
1073,1780262064199,65091,0,0
1074,1780262065149,65086,0,0
1075,1780262065849,65101,0,0
1076,1780262066349,65097,0,0
1077,1780262066432,65105,0,0
1078,1780262066600,65095,0,0
1079,1780262066765,65095,0,0
1080,1780262068366,0,0,0
1081,1780262068651,65103,0,0
1082,1780262070133,65099,0,0
1083,1780262070417,65105,0,0
1084,1780262071698,65113,0,0
1085,1780262071865,65109,0,0
1086,1780262073065,65111,0,0
1087,1780262073799,65115,0,0
1088,1780262073933,65109,0,0
1089,1780262074465,65087,0,0
1090,1780262074715,65114,0,0
1091,1780262076032,65105,0,0
1092,1780262076665,65118,0,0
1093,1780262077867,65120,0,0
1094,1780262077948,65124,0,0
1095,1780262078148,65116,0,0
1096,1780262078365,65108,0,0
1097,1780262078531,65107,0,0
1098,1780262078649,65109,0,0
1099,1780262079932,65121,0,0
1100,1780262080582,65110,0,0
1101,1780262080915,65110,0,0
1102,1780262081033,65121,0,0
1103,1780262081565,65117,0,0
1104,1780262082166,65128,0,0
1105,1780262082448,65124,0,0
1106,1780262082649,65119,0,0
1107,1780262084098,65119,0,0
1108,1780262084298,65119,0,0
1109,1780262084549,65117,0,0
1110,1780262084632,65126,0,0
1111,1780262086166,65130,0,0
1112,1780262086299,65124,0,0
1113,1780262086482,65117,0,0
1114,1780262086714,65134,0,0
1115,1780262088698,65126,0,0
1116,1780262088864,65130,0,0
1117,1780262089347,65126,0,0
1118,1780262089431,65121,0,0
1119,1780262089715,65130,0,0
1120,1780262090630,65134,0,0
1121,1780262090881,65112,0,0
1122,1780262091048,65124,0,0
1123,1780262091414,65126,0,0
1124,1780262092031,65117,0,0
1125,1780262093597,65134,0,0
1126,1780262094231,65130,0,0
1127,1780262094597,65130,0,0
1128,1780262094647,65126,0,0
1129,1780262094797,65128,0,0
1130,1780262094997,65124,0,0
1131,1780262095031,65132,0,0
1132,1780262096747,65121,0,0
1133,1780262097147,65130,0,0
1134,1780262097980,65124,0,0
1135,1780262098481,65136,0,0
1136,1780262098597,65132,0,0
1137,1780262098980,65119,0,0
1138,1780262099713,65134,0,0
1139,1780262100164,65121,0,0
1140,1780262102113,65126,0,0
1141,1780262102514,65136,0,0
1142,1780262104497,65130,0,0
1143,1780262104632,65124,0,0
1144,1780262105080,65136,0,0
1145,1780262105280,65124,0,0
1146,1780262106313,65142,0,0
1147,1780262106480,65130,0,0
1148,1780262106598,65134,0,0
1149,1780262107963,65140,0,0
1150,1780262108380,65130,0,0
1151,1780262109497,65138,0,0
1152,1780262109847,65128,0,0
1153,1780262111347,65138,0,0
1154,1780262111830,65138,0,0
1155,1780262112629,65138,0,0
1156,1780262112862,65144,0,0
1157,1780262113030,65140,0,0
1158,1780262113780,65136,0,0
1159,1780262113897,65134,0,0
1160,1780262114063,65140,0,0
1161,1780262114647,65138,0,0
1162,1780262115880,65136,0,0
1163,1780262116496,65142,0,0
1164,1780262118029,65142,0,0
1165,1780262118229,65140,0,0
1166,1780262119913,65142,0,0
1167,1780262121029,65144,0,0
1168,1780262121279,65140,0,0
1169,1780262123750,65138,0,0
1170,1780262124213,65143,0,0
1171,1780262125195,65144,0,0
1172,1780262125483,65145,0,0
1173,1780262125612,65144,0,0
1174,1780262127713,65150,0,0
1175,1780262130228,65144,0,0
1176,1780262130645,65145,0,0
1177,1780262130979,65144,0,0
1178,1780262131095,65142,0,0
1179,1780262132829,65138,0,0
1180,1780262133746,65141,0,0
1181,1780262134311,65140,0,0
1182,1780262134611,65147,0,0
1183,1780262134645,65144,0,0
1184,1780262135845,65145,0,0
1185,1780262136128,65148,0,0
1186,1780262136345,65146,0,0
1187,1780262136579,65145,0,0
1188,1780262137278,65146,0,0
1189,1780262137362,65148,0,0
1190,1780262137444,65150,0,0
1191,1780262137578,65145,0,0
1192,1780262137861,65151,0,0
1193,1780262139144,65152,0,0
1194,1780262139478,65144,0,0
1195,1780262139761,65143,0,0
1196,1780262140378,65147,0,0
1197,1780262140545,65150,0,0
1198,1780262141044,65145,0,0
1199,1780262142111,65145,0,0
1200,1780262142361,65154,0,0
1201,1780262142727,65146,0,0
1202,1780262142777,65151,0,0
1203,1780262143560,65146,0,0
1204,1780262146278,65148,0,0
1205,1780262147344,65143,0,0
1206,1780262148127,65150,0,0
1207,1780262149528,65159,0,0
1208,1780262150244,65150,0,0
1209,1780262150394,65152,0,0
1210,1780262151511,65148,0,0
1211,1780262152044,65154,0,0
1212,1780262152428,65163,0,0
1213,1780262152628,65150,0,0
1214,1780262153211,65157,0,0
1215,1780262153495,65161,0,0
1216,1780262153744,65154,0,0
1217,1780262153996,65157,0,0
1218,1780262154277,65152,0,0
1219,1780262154977,65152,0,0
1220,1780262155644,65154,0,0
1221,1780262156428,65150,0,0
1222,1780262157460,65150,0,0
1223,1780262159477,65167,0,0
1224,1780262160010,65161,0,0
1225,1780262160663,65165,0,0
1226,1780262161128,65161,0,0
1227,1780262161327,65157,0,0
1228,1780262161695,65157,0,0
1229,1780262162027,65167,0,0
1230,1780262164010,65148,0,0
1231,1780262164460,65161,0,0
1232,1780262164627,65161,0,0
1233,1780262164843,65148,0,0
1234,1780262165826,65157,0,0
1235,1780262165909,65163,0,0
1236,1780262167894,65165,0,0
1237,1780262168060,65154,0,0
1238,1780262168294,65157,0,0
1239,1780262168427,65148,0,0
1240,1780262168461,65154,0,0
1241,1780262169376,65150,0,0
1242,1780262170243,65152,0,0
1243,1780262170726,65159,0,0
1244,1780262171144,65143,0,0
1245,1780262171309,65150,0,0
1246,1780262171559,65150,0,0
1247,1780262172059,65145,0,0
1248,1780262172760,65163,0,0
1249,1780262172876,65157,0,0
1250,1780262173493,65152,0,0
1251,1780262173659,65154,0,0
1252,1780262173827,65163,0,0
1253,1780262174729,65161,0,0
1254,1780262174811,65163,0,0
1255,1780262175225,65157,0,0
1256,1780262175309,65157,0,0
1257,1780262175927,65145,0,0
1258,1780262176625,65152,0,0
1259,1780262177009,65157,0,0
1260,1780262178859,65154,0,0
1261,1780262178975,65152,0,0
1262,1780262179476,65152,0,0
1263,1780262179726,65161,0,0
1264,1780262181709,65171,0,0
1265,1780262182493,65163,0,0
1266,1780262183109,65159,0,0
1267,1780262185043,65155,0,0
1268,1780262186325,65157,0,0
1269,1780262187275,0,0,65535
1270,1780262188143,65171,0,0
1271,1780262189493,65157,0,0
1272,1780262191025,65161,0,0
1273,1780262191075,65152,0,0
1274,1780262192308,65154,0,0
1275,1780262192712,65165,0,0
1276,1780262282069,65154,0,0
1277,1780262282069,65165,0,0
1278,1780262282069,65163,0,0
1279,1780262282069,65173,0,0
1280,1780262282069,65165,0,0
1281,1780262282069,65154,0,0
1282,1780262282069,65167,0,0
1283,1780262282069,65154,0,0
1284,1780262282108,65198,0,0
1285,1780262282970,65192,0,0
1286,1780262283004,65181,0,0
1287,1780262286303,65194,0,0
1288,1780262287454,65192,0,0
1289,1780262288936,65179,0,0
1290,1780262289223,65181,0,0
1291,1780262289353,65188,0,0
1292,1780262289436,65174,0,0
1293,1780262290388,65190,0,0
1294,1780262290420,65187,0,0
1295,1780262290836,65187,0,0
1296,1780262291120,65187,0,0
1297,1780262291453,65194,0,0
1298,1780262292535,65192,0,0
1299,1780262292735,65185,0,0
1300,1780262292819,65202,0,0
1301,1780262293070,65190,0,0
1302,1780262293404,65196,0,0
1303,1780262294752,65185,0,0
1304,1780262294886,65198,0,0
1305,1780262298969,65200,0,0
1306,1780262299419,65192,0,0
1307,1780262300286,65196,0,0
1308,1780262300571,65198,0,0
1309,1780262300689,65190,0,0
1310,1780262304004,65192,0,0
1311,1780262305804,65200,0,0
1312,1780262305936,65185,0,0
1313,1780262306019,65198,0,0
1314,1780262306186,65196,0,0
1315,1780262306436,65194,0,0
1316,1780262306803,65181,0,0
1317,1780262307669,65198,0,0
1318,1780262308818,65185,0,0
1319,1780262309819,65200,0,0
1320,1780262310185,65196,0,0
1321,1780262310352,65196,0,0
1322,1780262312118,65181,0,0
1323,1780262312252,65185,0,0
1324,1780262312569,65194,0,0
1325,1780262313319,65194,0,0
1326,1780262680097,0,0,0
1327,1780262680765,64816,0,0
1328,1780262680864,64816,0,0
1329,1780262681064,64818,0,0
1330,1780262681831,64824,0,0
1331,1780262681915,64827,0,0
1332,1780262682181,64841,0,0
1333,1780262682364,64840,0,0
1334,1780262683997,64835,0,0
1335,1780262684264,64847,0,0
1336,1780262684332,64841,0,0
1337,1780262684548,64839,0,0
1338,1780262684881,64841,0,0
1339,1780262685081,64847,0,0
1340,1780262685448,64845,0,0
1341,1780262686931,64855,0,0
1342,1780262687180,64845,0,0
1343,1780262687563,64851,0,0
1344,1780262690963,64848,0,0
1345,1780262690997,64857,0,0
1346,1780262691380,64861,0,0
1347,1780262692896,64855,0,0
1348,1780262693430,64861,0,0
1349,1780262693680,64853,0,0
1350,1780262693929,64864,0,0
1351,1780262696281,64864,0,0
1352,1780262696329,64870,0,0
1353,1780262696414,64865,0,0
1354,1780262696780,64867,0,0
1355,1780262697146,64864,0,0
1356,1780262697896,64858,0,0
1357,1780262698180,64874,0,0
1358,1780262698846,64868,0,0
1359,1780262698963,64862,0,0
1360,1780262701197,64872,0,0
1361,1780262701229,64872,0,0
1362,1780262701680,64860,0,0
1363,1780262702712,64872,0,0
1364,1780262702763,64866,0,0
1365,1780262702879,64868,0,0
1366,1780262702963,64872,0,0
1367,1780262703618,64870,0,0
1368,1780262705112,64866,0,0
1369,1780262705979,64876,0,0
1370,1780262706096,64868,0,0
1371,1780262707296,64880,0,0
1372,1780262707579,64872,0,0
1373,1780262708079,64874,0,0
1374,1780262708446,64876,0,0
1375,1780262708612,64872,0,0
1376,1780262709363,64872,0,0
1377,1780262709681,64876,0,0
1378,1780262713687,64882,0,0
1379,1780262713687,64878,0,0
1380,1780262713687,64878,0,0
1381,1780262713687,64876,0,0
1382,1780262713687,64880,0,0
1383,1780262713687,64884,0,0
1384,1780262713687,64880,0,0
1385,1780262714512,64891,0,0
1386,1780262715262,64882,0,0
1387,1780262715462,64888,0,0
1388,1780262715829,64884,0,0
1389,1780262716778,64884,0,0
1390,1780262718179,64884,0,0
1391,1780262719379,64877,0,0
1392,1780262719962,64880,0,0
1393,1780262720295,64880,0,0
1394,1780262721161,64896,0,0
1395,1780262722728,64890,0,0
1396,1780262722845,64890,0,0
1397,1780262723747,64894,0,0
1398,1780262724462,64895,0,0
1399,1780262724494,64893,0,0
1400,1780262726895,64897,0,0
1401,1780262727378,64909,0,0
1402,1780262727844,64909,0,0
1403,1780262727912,64883,0,0
1404,1780262728412,64905,0,0
1405,1780262728945,64899,0,0
1406,1780262729111,64897,0,0
1407,1780262729195,64901,0,0
1408,1780262729812,64893,0,0
1409,1780262730112,64897,0,0
1410,1780262731427,64895,0,0
1411,1780262732128,64901,0,0
1412,1780262734195,64897,0,0
1413,1780262735462,64903,0,0
1414,1780262736460,64899,0,0
1415,1780262736780,64909,0,0
1416,1780262737777,64907,0,0
1417,1780262738228,64901,0,0
1418,1780262738844,64913,0,0
1419,1780262739427,64911,0,0
1420,1780262739461,64924,0,0
1421,1780262740661,64917,0,0
1422,1780262741327,64913,0,0
1423,1780262741977,64919,0,0
1424,1780262742811,64922,0,0
1425,1780262743226,64937,0,0
1426,1780262743928,64933,0,0
1427,1780262743960,64918,0,0
1428,1780262744744,64923,0,0
1429,1780262745194,64920,0,0
1430,1780262745444,64928,0,0
1431,1780262746028,64916,0,0
1432,1780262746311,64930,0,0
1433,1780262746527,64922,0,0
1434,1780262746693,64934,0,0
1435,1780262747310,64922,0,0
1436,1780262747510,64923,0,0
1437,1780262747793,64928,0,0
1438,1780262748093,64932,0,0
1439,1780262748626,64921,0,0
1440,1780262748960,64934,0,0
1441,1780262749243,64930,0,0
1442,1780262749610,64936,0,0
1443,1780262749943,64930,0,0
1444,1780262750278,64936,0,0
1445,1780262750694,64930,0,0
1446,1780262750810,64930,0,0
1447,1780262751793,64928,0,0
1448,1780262751926,64938,0,0
1449,1780262752010,64934,0,0
1450,1780262752960,64934,0,0
1451,1780262753243,64932,0,0
1452,1780262753360,64938,0,0
1453,1780262755093,64932,0,0
1454,1780262756577,64936,0,0
1455,1780262757292,64938,0,0
1456,1780262757693,64938,0,0
1457,1780262758726,64940,0,0
1458,1780262758845,64942,0,0
1459,1780262758976,64952,0,0
1460,1780262759144,64940,0,0
1461,1780262759510,64938,0,0
1462,1780262759926,64932,0,0
1463,1780262760092,64938,0,0
1464,1780262760293,64934,0,0
1465,1780262761410,64940,0,0
1466,1780262761910,64942,0,0
1467,1780262763261,64946,0,0
1468,1780262763593,64940,0,0
1469,1780262763676,64940,0,0
1470,1780262764425,64944,0,0
1471,1780262764543,64940,0,0
1472,1780262764744,64946,0,0
1473,1780262765126,64942,0,0
1474,1780262765409,64946,0,0
1475,1780262766025,64948,0,0
1476,1780262766526,64944,0,0
1477,1780262769909,64944,0,0
1478,1780262770076,64940,0,0
1479,1780262770158,64942,0,0
1480,1780262770975,64942,0,0
1481,1780262771642,64946,0,0
1482,1780262772676,64940,0,0
1483,1780262773543,64946,0,0
1484,1780262773625,64952,0,0
1485,1780262774159,64944,0,0
1486,1780262774659,64949,0,0
1487,1780262775926,64955,0,0
1488,1780262777375,64948,0,0
1489,1780262777708,64942,0,0
1490,1780262778325,64950,0,0
1491,1780262779058,64942,0,0
1492,1780262779608,64955,0,0
1493,1780262780875,64962,0,0
1494,1780262782728,64957,0,0
1495,1780262782942,64952,0,0
1496,1780262783808,64955,0,0
1497,1780262784378,64953,0,0
1498,1780262785459,64949,0,0
1499,1780262786193,64951,0,0
1500,1780262786441,64961,0,0
1501,1780262786609,64957,0,0
1502,1780262787642,64963,0,0
1503,1780262788675,64956,0,0
1504,1780262789291,64952,0,0
1505,1780262790124,64963,0,0
1506,1780262790408,64956,0,0
1507,1780262790607,64962,0,0
1508,1780262791274,64964,0,0
1509,1780262792341,64959,0,0
1510,1780262792840,64956,0,0
1511,1780262793791,64967,0,0
1512,1780262794075,64961,0,0
1513,1780262794491,64965,0,0
1514,1780262795691,64967,0,0
1515,1780262797507,64963,0,0
1516,1780262797674,64959,0,0
1517,1780262797824,64965,0,0
1518,1780262799941,64959,0,0
1519,1780262800710,64979,0,0
1520,1780262801706,64979,0,0
1521,1780262802407,64971,0,0
1522,1780262802573,64971,0,0
1523,1780262803240,64961,0,0
1524,1780262804307,64971,0,0
1525,1780262804806,64973,0,0
1526,1780262806374,64971,0,0
1527,1780262807074,64963,0,0
1528,1780262807607,64971,0,0
1529,1780262807941,64967,0,0
1530,1780262808023,64977,0,0
1531,1780262808558,64971,0,0
1532,1780262810790,64977,0,0
1533,1780262810989,64975,0,0
1534,1780262812140,64963,0,0
1535,1780262812274,64971,0,0
1536,1780262813540,64979,0,0
1537,1780262813789,64981,0,0
1538,1780262813924,64973,0,0
1539,1780262814323,64965,0,0
1540,1780262814458,64975,0,0
1541,1780262814823,64975,0,0
1542,1780262814940,64975,0,0
1543,1780262815606,64986,0,0
1544,1780262815806,64985,0,0
1545,1780262816222,64983,0,0
1546,1780262817911,64973,0,0
1547,1780262818240,64981,0,0
1548,1780262818572,64973,0,0
1549,1780262819856,64981,0,0
1550,1780262821923,64981,0,0
1551,1780262822040,64987,0,0
1552,1780262822323,64985,0,0
1553,1780262822957,64985,0,0
1554,1780262824606,64976,0,0
1555,1780262825005,64979,0,0
1556,1780262827155,64987,0,0
1557,1780262827856,64995,0,0
1558,1780262828389,64985,0,0
1559,1780262828806,64977,0,0
1560,1780262828972,64986,0,0
1561,1780262829256,64998,0,0
1562,1780262829624,64985,0,0
1563,1780262829756,64997,0,0
1564,1780262829922,64990,0,0
1565,1780262830039,64969,0,0
1566,1780262831124,64997,0,0
1567,1780262831322,64976,0,0
1568,1780262831773,64993,0,0
1569,1780262832140,64987,0,0
1570,1780262832272,64981,0,0
1571,1780262832555,64987,0,0
1572,1780262832758,64989,0,0
1573,1780262833222,64983,0,0
1574,1780262833840,64996,0,0
1575,1780262834006,65001,0,0
1576,1780262834705,64985,0,0
1577,1780262835655,64985,0,0
1578,1780262835738,64992,0,0
1579,1780262837055,64994,0,0
1580,1780262837889,64994,0,0
1581,1780262837922,64989,0,0
1582,1780262854288,64992,0,0
1583,1780262854288,64998,0,0
1584,1780262854288,64994,0,0
1585,1780262854304,64994,0,0
1586,1780262854304,65000,0,0
1587,1780262854304,65000,0,0
1588,1780262854671,65008,0,0
1589,1780262854838,65006,0,0
1590,1780262855287,65002,0,0
1591,1780262855904,65000,0,0
1592,1780262856804,65006,0,0
1593,1780262856970,65006,0,0
1594,1780262857422,65006,0,0
1595,1780262857670,65006,0,0
1596,1780262857721,65004,0,0
1597,1780262857921,65006,0,0
1598,1780262858338,65000,0,0
1599,1780262858704,65002,0,0
1600,1780262859121,65008,0,0
1601,1780262859737,65006,0,0
1602,1780262860188,65008,0,0
1603,1780262862087,65008,0,0
1604,1780262862922,65010,0,0
1605,1780262863736,65008,0,0
1606,1780262864187,65006,0,0
1607,1780262864436,65006,0,0
1608,1780262864653,65000,0,0
1609,1780262864853,65012,0,0
1610,1780262865187,65016,0,0
1611,1780262865553,65004,0,0
1612,1780262866503,65006,0,0
1613,1780262866537,65014,0,0
1614,1780262866670,65010,0,0
1615,1780262866753,65010,0,0
1616,1780262867170,65009,0,0
1617,1780262867336,65006,0,0
1618,1780262867704,65008,0,0
1619,1780262867904,65008,0,0
1620,1780262867986,65010,0,0
1621,1780262868903,65006,0,0
1622,1780262869220,65013,0,0
1623,1780262870136,65010,0,0
1624,1780262870754,65012,0,0
1625,1780262870921,65008,0,0
1626,1780262871170,65014,0,0
1627,1780262872070,65016,0,0
1628,1780262872904,65017,0,0
1629,1780262875286,65013,0,0
1630,1780262875952,65008,0,0
1631,1780262876153,65015,0,0
1632,1780262876402,65008,0,0
1633,1780262877019,65011,0,0
1634,1780262877969,65010,0,0
1635,1780262878220,65016,0,0
1636,1780262880403,65008,0,0
1637,1780262880569,65015,0,0
1638,1780262880653,65014,0,0
1639,1780262881436,65015,0,0
1640,1780262881552,65017,0,0
1641,1780262882104,65010,0,0
1642,1780262883370,65019,0,0
1643,1780262884368,65023,0,0
1644,1780262885553,65016,0,0
1645,1780262886469,65013,0,0
1646,1780262887669,65025,0,0
1647,1780262887985,65026,0,0
1648,1780262888152,65011,0,0
1649,1780262889553,65025,0,0
1650,1780262890502,65020,0,0
1651,1780262893936,65017,0,0
1652,1780262894552,65012,0,0
1653,1780262894969,65019,0,0
1654,1780262895168,65018,0,0
1655,1780262895335,65014,0,0
1656,1780262895369,65016,0,0
1657,1780262895836,65022,0,0
