index,date,FRONT_LEFT_SPEED,FRONT_RIGHT_SPEED,REAR_LEFT_SPEED,REAR_RIGHT_SPEED,1,2,3,4
277,1765902495085,0,0,0,0,0,0,0,0
278,1765902497151,0,0,0,0,0,0,0,0
279,1765902497251,0,0,0,0,0,0,0,0
280,1765902498668,0,0,0,0,0,0,0,0
281,1765902499701,0,0,0,0,0,0,0,0
282,1765902501085,87,0,0,0,0,0,0,0
283,1765902501335,0,0,0,0,0,0,0,0
284,1765902502134,0,0,0,0,0,0,0,0
285,1765902504650,0,0,0,0,0,0,0,0
286,1765902505185,0,0,0,0,0,0,0,0
287,1765902505351,0,0,0,0,0,0,0,0
288,1765902506218,0,0,0,0,0,0,0,0
289,1765902506469,0,0,0,0,0,0,0,0
290,1765902506701,0,0,0,0,0,0,0,0
291,1765902507451,0,0,0,0,0,0,0,0
292,1765902507752,0,0,0,0,0,0,0,0
293,1765902507903,0,0,0,0,0,0,0,0
294,1765902508418,0,0,0,0,0,0,0,0
295,1765902508751,0,0,0,0,0,0,0,0
296,1765902509300,0,0,0,0,0,0,0,0
297,1765902509417,0,0,0,0,0,0,0,0
298,1765902510733,0,0,0,0,0,0,0,0
299,1765902510801,0,0,0,0,0,0,0,0
300,1765902512117,0,0,0,0,0,0,0,0
301,1765902512267,0,0,0,0,0,0,0,0
302,1765902512568,0,0,0,0,0,0,0,0
303,1765902513000,0,0,0,0,0,0,0,0
304,1765902513101,0,0,0,0,0,0,0,0
305,1765902514485,0,0,0,0,0,0,0,0
306,1765902514568,0,0,0,0,0,0,0,0
307,1765902516268,0,0,0,0,0,0,0,0
308,1765902516951,0,0,0,0,0,0,0,0
309,1765902517085,0,0,0,0,0,0,0,0
310,1765902517884,0,0,0,0,0,0,0,0
311,1765902518419,0,0,0,0,0,0,0,0
312,1765902518501,0,0,0,0,0,0,0,0
313,1765902520035,0,0,0,0,0,0,0,0
314,1765902520117,0,0,0,0,0,0,0,0
315,1765902522334,0,0,0,0,0,0,0,0
316,1765902522485,0,0,0,0,0,0,0,0
317,1765902524201,0,0,0,0,0,0,0,0
318,1765902524434,0,0,0,0,0,0,0,0
319,1765902524619,0,0,0,0,0,0,0,0
320,1765902524902,0,0,0,0,0,0,0,0
321,1765902525101,0,0,0,0,0,0,0,0
322,1765902525217,0,0,0,0,0,0,0,0
323,1765902526734,0,0,0,0,0,0,0,0
324,1765902526867,0,0,0,0,0,0,0,0
325,1765902529449,0,0,0,0,0,0,0,0
326,1765902531132,0,0,0,0,0,0,0,0
327,1765902531302,0,0,0,0,0,0,0,0
328,1765902531566,0,0,0,0,0,0,0,0
329,1765902531817,0,0,0,0,0,0,0,0
330,1765902531951,0,0,0,0,0,0,0,0
331,1765902533434,0,0,0,0,0,0,0,0
332,1765902533551,0,0,0,0,0,0,0,0
333,1765902534851,0,0,0,0,0,0,0,0
334,1765902535084,0,0,0,0,0,0,0,0
335,1765902535367,0,0,0,0,0,0,0,0
336,1765902535551,0,0,0,0,0,0,0,0
337,1765902535669,0,0,0,0,0,0,0,0
338,1765902537067,0,0,0,0,0,0,0,0
339,1765902538667,0,0,0,0,0,0,0,0
340,1765902538767,0,0,0,0,0,0,0,0
341,1765902538984,0,0,0,0,0,0,0,0
342,1765902539283,0,0,0,0,0,0,0,0
343,1765902539684,0,0,0,0,0,0,0,0
344,1765902541084,0,0,0,0,0,0,0,0
345,1765902542385,0,0,0,0,0,0,0,0
346,1765902542502,0,0,0,0,0,0,0,0
347,1765902543983,0,0,0,0,0,0,0,0
348,1765902544166,0,0,0,0,0,0,0,0
349,1765902544449,0,0,0,0,0,0,0,0
350,1765902544684,0,0,0,0,0,0,0,0
351,1765902546117,0,0,0,0,0,0,0,0
352,1765902546216,0,0,0,0,0,0,0,0
353,1765902547683,0,0,0,0,0,0,0,0
354,1765902549383,0,0,0,0,0,0,0,0
355,1765902549651,0,0,0,0,0,0,0,0
356,1765902549883,0,0,0,0,0,0,0,0
357,1765902550150,0,0,0,0,0,0,0,0
358,1765902551898,0,0,0,0,0,0,0,0
359,1765902552118,0,0,0,0,0,0,0,0
360,1765902552416,0,0,0,0,0,0,0,0
361,1765902552783,0,0,0,0,0,0,0,0
362,1765902553434,0,0,0,0,0,0,0,0
363,1765902553567,0,0,0,0,0,0,0,0
364,1765902555249,0,0,0,0,0,0,0,0
365,1765902555350,0,0,0,0,0,0,0,0
366,1765902555536,0,0,0,0,0,0,0,0
367,1765902555834,0,0,0,0,0,0,0,0
368,1765902556699,0,0,0,0,0,0,0,0
369,1765902560116,0,0,0,0,0,0,0,0
370,1765902560234,0,0,0,0,0,0,0,0
371,1765902561967,0,0,0,0,0,0,0,0
372,1765902562253,0,0,0,0,0,0,0,0
373,1765902562517,0,0,0,0,0,0,0,0
374,1765902562802,0,0,0,0,0,0,0,0
375,1765902563084,0,0,0,0,0,0,0,0
376,1765902563967,0,0,0,0,0,0,0,0
377,1765902564483,0,0,0,0,0,0,0,0
378,1765902565483,0,0,0,0,0,0,0,0
379,1765902565686,0,0,0,0,0,0,0,0
380,1765902565783,0,0,0,0,0,0,0,0
381,1765902566016,0,0,0,0,0,0,0,0
382,1765902566283,0,0,0,0,0,0,0,0
383,1765902566567,0,0,0,0,0,0,0,0
384,1765902566833,0,0,0,0,0,0,0,0
385,1765902567384,0,0,0,0,0,0,0,0
386,1765902567984,0,0,0,0,0,0,0,0
387,1765902568499,0,0,3,6,0,0,0,0
388,1765902569033,0,0,1,2,0,0,0,0
389,1765902569200,0,0,229,415,0,0,0,0
390,1765902569649,0,0,1868,1928,0,0,0,0
391,1765902569816,0,0,1012,1110,0,0,0,0
392,1765902569967,0,0,1112,1140,0,0,0,0
393,1765902571302,0,0,129,120,0,0,0,0
394,1765902571566,0,0,297,236,0,0,0,0
395,1765902571850,0,0,530,466,0,0,0,0
396,1765902572049,0,0,661,592,0,0,0,0
397,1765902572882,0,0,1061,964,0,0,0,0
398,1765902573482,0,0,1335,1256,0,0,0,0
399,1765902574133,0,0,1639,1631,0,0,0,0
400,1765902575132,34,0,2049,2042,0,0,0,0
401,1765902575449,0,0,2137,2130,0,0,0,0
402,1765902576415,0,0,2420,2409,0,0,0,0
403,1765902576700,0,0,2468,2474,0,0,0,0
404,1765902576832,0,0,2515,2521,0,0,0,0
405,1765902579983,0,0,0,0,0,0,0,0
406,1765902580584,0,0,6,4,0,0,0,0
407,1765902580801,0,0,4,3,0,0,0,0
408,1765902581165,0,0,2,14,0,0,0,0
409,1765902581683,0,0,1924,2064,0,0,0,0
410,1765902581834,0,0,1932,2092,0,0,0,0
411,1765902581985,0,0,1933,2142,0,0,0,0
412,1765902582634,0,0,1989,2249,0,0,0,0
413,1765902582765,0,0,2025,2285,0,0,0,0
414,1765902583400,0,0,2174,2358,0,0,0,0
415,1765902584135,0,0,2346,2385,0,0,0,0
416,1765902584235,0,0,2375,2394,0,0,0,0
417,1765902584366,0,0,2360,2437,0,0,0,0
418,1765902585682,0,0,2397,2366,0,0,0,0
419,1765902586284,0,0,2482,2216,0,0,0,0
420,1765902586800,0,0,2427,2163,0,0,0,0
421,1765902587299,0,0,2425,2091,0,0,0,0
422,1765902587801,0,0,2353,2143,0,0,0,0
423,1765902589201,0,0,2633,2386,0,0,0,0
424,1765902589383,0,0,2687,2442,0,0,0,0
425,1765902589750,0,0,2808,2616,0,0,0,0
426,1765902590033,0,0,2871,2692,0,0,0,0
427,1765902590199,0,0,2955,2769,0,0,0,0
428,1765902591015,0,0,3186,3106,0,0,0,0
429,1765902591583,0,0,3349,3295,0,0,0,0
430,1765902591702,0,0,3421,3377,0,0,0,0
431,1765902591852,0,0,3500,3449,0,0,0,0
432,1765902592566,0,0,3685,3644,0,0,0,0
433,1765902592683,0,0,3775,3719,0,0,0,0
434,1765902594133,0,0,4253,4176,0,0,0,0
435,1765902597366,0,0,34,35,0,0,0,0
436,1765902599383,0,0,2513,2435,0,0,0,0
437,1765902599499,0,0,2633,2533,0,0,0,0
438,1765902600984,0,0,3197,3153,0,0,0,0
439,1765902601733,0,0,3457,3419,0,0,0,0
440,1765902602451,0,0,3724,3690,0,0,0,0
441,1765902603015,0,0,3853,3828,0,0,0,0
442,1765902603098,0,0,3925,3905,0,0,0,0
443,1765902604382,0,0,0,0,0,0,0,0
444,1765902604549,0,0,0,0,0,0,0,0
445,1765902605382,0,0,0,0,0,0,0,0
446,1765902608150,0,0,2,2,0,0,0,0
447,1765902608283,0,0,1,2,0,0,0,0
448,1765902608682,0,0,228,416,0,0,0,0
449,1765902608966,0,0,1781,1892,0,0,0,0
450,1765902610832,0,0,2909,2705,0,0,0,0
451,1765902611383,0,0,3005,2819,0,0,0,0
452,1765902611516,0,0,3044,2853,0,0,0,0
453,1765902612685,0,0,3234,3039,0,0,0,0
454,1765902614650,0,0,3283,3011,0,0,0,0
455,1765902614801,0,0,3231,2958,0,0,0,0
456,1765902615416,0,0,2969,2959,0,0,0,0
457,1765902615532,297,0,2892,2975,0,0,0,0
458,1765902617799,0,0,3119,3161,0,0,0,0
459,1765902619535,1,0,0,0,0,0,0,0
460,1765902620482,0,0,0,0,0,0,0,0
461,1765902620616,0,0,0,45,0,0,0,0
462,1765902620765,0,0,26,35,0,0,0,0
463,1765902622300,0,0,2110,2297,0,0,0,0
464,1765902622883,0,0,2313,2593,0,0,0,0
465,1765902623402,0,0,2336,2640,0,0,0,0
466,1765902623834,0,0,2322,2646,0,0,0,0
467,1765902624465,0,0,2466,2491,0,0,0,0
468,1765902624601,0,0,2524,2448,0,0,0,0
469,1765902624732,0,0,2513,2477,0,0,0,0
470,1765902624966,0,0,2471,2537,0,0,0,0
471,1765902625233,0,0,2414,2587,0,0,0,0
472,1765902625399,0,0,2365,2603,0,0,0,0
473,1765902626365,0,0,2506,2323,0,0,0,0
474,1765902627017,0,0,2516,2193,0,0,0,0
475,1765902627165,0,0,2502,2167,0,0,0,0
476,1765902627802,0,0,2474,2301,0,0,0,0
477,1765902628048,0,0,2444,2315,0,0,0,0
478,1765902628582,0,0,2549,2375,0,0,0,0
479,1765902628698,0,0,2605,2405,0,0,0,0
480,1765902630035,0,0,2948,2741,0,0,0,0
481,1765902630183,0,0,3028,2800,0,0,0,0
482,1765902630983,1,0,3252,3115,0,0,0,0
483,1765902631133,0,0,3339,3198,0,0,0,0
484,1765902631798,0,0,3518,3449,0,0,0,0
485,1765902633214,0,0,4039,3991,0,0,0,0
486,1765902634033,0,0,4267,4183,0,0,0,0
487,1765902635149,0,0,0,0,0,0,0,0
488,1765902635316,0,0,0,0,0,0,0,0
489,1765902635616,0,0,0,0,0,0,0,0
490,1765902635934,0,0,0,0,0,0,0,0
491,1765902636133,0,0,0,0,0,0,0,0
492,1765902636735,0,0,0,0,0,0,0,0
493,1765902638116,0,0,12,24,0,0,0,0
494,1765902638232,0,0,8,18,0,0,0,0
495,1765902639132,0,0,1791,1822,0,0,0,0
496,1765902640716,0,0,2750,2680,0,0,0,0
497,1765902640898,0,0,2807,2741,0,0,0,0
498,1765902641216,65,0,2936,2886,0,0,0,0
499,1765902641451,69,0,3001,2959,0,0,0,0
500,1765902641783,69,0,3033,2994,0,0,0,0
501,1765902642900,16,0,3442,3413,0,0,0,0
502,1765902643432,28,0,3567,3561,0,0,0,0
503,1765902644484,0,0,3900,3895,0,0,0,0
504,1765902645984,4,0,0,0,0,0,0,0
505,1765902646799,0,0,0,0,0,0,0,0
506,1765902646882,0,0,0,0,0,0,0,0
507,1765902647499,0,0,13,23,0,0,0,0
508,1765902647883,0,0,5,12,0,0,0,0
509,1765902648049,0,0,4,8,0,0,0,0
510,1765902648532,1,0,2,4,0,0,0,0
511,1765902648618,0,0,1170,1360,0,0,0,0
512,1765902649266,0,0,2396,2293,0,0,0,0
513,1765902650483,0,0,2876,2817,0,0,0,0
514,1765902650600,0,0,2967,2858,0,0,0,0
515,1765902651015,0,0,3090,2921,0,0,0,0
516,1765902651266,0,0,3146,2938,0,0,0,0
517,1765902651766,0,0,3206,2966,0,0,0,0
518,1765902651901,0,0,3222,3014,0,0,0,0
519,1765902652018,0,0,3242,3055,0,0,0,0
520,1765902652249,0,0,3283,3103,0,0,0,0
521,1765902652499,0,0,3322,3134,0,0,0,0
522,1765902653300,0,0,3451,3214,0,0,0,0
523,1765902653533,0,0,0,0,0,0,0,0
524,1765902653851,0,0,0,0,0,0,0,0
525,1765902654099,0,0,0,0,0,0,0,0
526,1765902655166,0,0,0,0,0,0,0,0
527,1765902656182,0,0,241,427,0,0,0,0
528,1765902656898,0,0,2132,2234,0,0,0,0
529,1765902656982,0,0,2245,2327,0,0,0,0
530,1765902657183,0,0,2405,2388,0,0,0,0
531,1765902657465,0,0,2531,2464,0,0,0,0
532,1765902657801,0,0,2720,2569,0,0,0,0
533,1765902658018,0,0,2804,2626,0,0,0,0
534,1765902658265,0,0,2865,2691,0,0,0,0
535,1765902658632,0,0,2912,2859,0,0,0,0
536,1765902658849,0,0,2928,2959,0,0,0,0
537,1765902659332,0,0,2994,3134,0,0,0,0
538,1765902659615,351,0,3106,3239,0,0,0,0
539,1765902661550,0,0,0,0,0,0,0,0
540,1765902661665,0,0,0,0,0,0,0,0
541,1765902661799,0,0,0,0,0,0,0,0
542,1765902663199,0,0,8,8,0,0,0,0
543,1765902663300,0,0,5,5,0,0,0,0
544,1765902663517,0,0,3,3,0,0,0,0
545,1765902663785,0,0,2,2,0,0,0,0
546,1765902663981,0,0,1336,1508,0,0,0,0
547,1765902664818,240,0,2089,2306,0,0,0,0
548,1765902665282,0,0,2268,2293,0,0,0,0
549,1765902665932,0,0,0,0,0,0,0,0
550,1765902666183,0,0,0,0,0,0,0,0
551,1765902666447,0,0,475,481,0,0,0,0
552,1765902667281,0,0,108,97,0,0,0,0
553,1765902667983,0,0,2049,1981,0,0,0,0
